Sid,Response,Technique_id,True_labels
37245,"[
     ""sid"": ""37245"",
     ""Technique ID"": ""T1100"",
     ""Technique name"": ""Web Shell"",
     ""Quotes"": """"Web Shell techniques involve using a web shell to execute arbitrary commands, upload or download files, and manage the system remotely. This rule detects an attempt to establish a web shell on the target system by sending a request containing the '=@eval(base64_decode($_POST' string, which is a common method used by attackers to upload and execute PHP web shells."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
 ]",['T1100'],"['T1001', 'T1219']"
56606,"[
   {
     ""sid"": ""56606"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": """"Ingress Tool Transfer techniques involve transferring tools or capabilities to a target system to support malicious operations. C2 servers, implants, and other tools may be transferred to facilitate subsequent attack activity."""",
     ""Explanation"": ""This snort rule detects malicious activity leveraging a C2 framework to transfer and execute tools on the target system. The presence of commands, scripts, or other tools within the HTTP request indicates an attempt to establish a C2 channel and execute malicious commands.""
   },
   {
     ""sid"": ""56606"",
     ""Technique ID"": ""T1001"",
     ""Technique Name"": ""Initial Access"",
     ""Quotes"": """"Initial access is the first stage of an intrusion, when an attacker gains a foothold on a target system. This includes techniques such as spear phishing, exploiting vulnerabilities, purchasing access, and more."""",
     ""Explanation"": ""The rule triggers on an incoming HTTP request with specific header attributes and content, suggesting an attempt by a remote attacker to establish initial access to the target system. The content of the request may include malicious scripts or commands that aim to exploit vulnerabilities or execute malicious code on the target system.""
   },
   {
     ""sid"": ""56606"",
     ""Technique ID"": ""T1048"",
     ""Technique Name"": ""Command and Control"",
     ""Quotes"": """"Command and Control (C2) communications are the mechanisms by which attackers maintain a connection with a compromised system and execute commands remotely. C2 channels are used to establish a persistent presence on a target system, allowing the attacker to control the system and perform malicious operations."""",
     ""Explanation"": ""The rule identifies malicious HTTP traffic that establishes a C2 communication channel between the compromised system and an external server. This communication enables the attacker to remotely execute commands, control the system, and exfiltrate sensitive information.""
   }
 ]","['T1105', 'T1001', 'T1048']",['T1071']
18684,"[
   {
     ""sid"": ""18684"",
     ""Technique ID"": ""T1139"",
     ""Technique name"": ""Process Injection"",
     ""Quotes"": """"Process Injection is a technique in which an attacker injects malicious code into a legitimate process. In this rule, Cobalt Strike beacons utilize Process Injection for persistence by injecting their payloads into other running processes."""",
     ""Explanation"": ""This rule detects IOCs of Cobalt Strike's C2 communication.""
   },
   {
     ""sid"": ""33411"",
     ""Technique ID"": ""T1059"",
     ""Technique name"": ""Command and Control"",
     ""Quotes"": """"Involves the adversary communicating with tools, infrastructure, or services under their control to facilitate objectives. Cobalt Strike beacon connections are a common indicator of C2 activity."""",
     ""Explanation"": ""This rule detects IOCs of Cobalt Strike's C2 communication.""
   }
 ]","['T1139', 'T1059']",['T1083']
12372,"[
         ""sid"": ""12372"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. MG-Shadow is a keylogger known for its stealthy operation. By detecting its runtime presence, this rule indicates the potential for input capture and data exfiltration."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1056'],['T1056']
59348,"[
     {
         ""sid"": ""59348"",
         ""Technique ID"": ""T1011"",
         ""Technique name"": ""Remote System Discovery"",
         ""Quotes"": """"Remote System Discovery techniques involve gathering information about a remote target system to identify potential vulnerabilities. This rule detects an outbound connection attempt from a web shell, which attackers commonly use to explore and enumerate a compromised system to gain further access or maintain persistence."""",
         ""Explanation"": ""The event is associated with outbound connections from the web shell to PHP.""
     },
     {
         ""sid"": ""59348"",
         ""Technique ID"": ""T1049"",
         ""Technique name"": ""Command and Control"",
         ""Quotes"": """"Command and Control techniques involve establishing and maintaining persistent communication with compromised systems for remote control and command execution. This rule detects an outbound connection from a web shell, which attackers can use to establish covert channels for command and control purposes."""",
         ""Explanation"": ""The event is associated with outbound connections from the web shell to PHP.""
     }
 ]","['T1011', 'T1049']",['T1505']
39642,"[
         ""sid"": ""39642"",
         ""Technique ID"": ""T1581"",
         ""Technique name"": ""Credential Dumping"",
         ""Quotes"": """"Credential Dumping techniques involve extracting credentials from a system after it has been compromised. This rule identifies an attempted attack on the WebNMS framework server to obtain the security database file (securitydbData.xml), which could contain sensitive credentials or information."""",
         ""Explanation"": ""This event is generated when activity relating to disclosure of credentials of a server-side web application is detected.""
     ]",['T1581'],['T1003']
40238,"[
         ""sid"": ""40238"",
         ""Technique ID"": ""T1056"",
         ""Technique Name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of malware (Keylogger.AgentTesla) that transmits collected data via an HTTP POST request, which is a common method used by keyloggers to exfiltrate captured input data."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1056'],['T1056']
29918,"[
         ""sid"": ""29918"",
         ""Technique ID"": ""T1056"",
         ""Technique Name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. This rule is triggered when a system infected with the Vacky keylogger attempts to send captured data to an external host. Keyloggers are often used to steal passwords, financial data, and other sensitive information."""",
         ""Explanation"": ""The rule detects an attempt to exfiltrate information from a compromised host to an external server.""
     ]",['T1056'],['T1056']
13236,"[
         ""sid"": ""13236"",
         ""Technique ID"": ""T1003"",
         ""Technique name"": ""Data Exfiltration"",
         ""Quotes"": """"Data Exfiltration techniques involve moving data from one location to another, often across network boundaries or to external storage devices. The alert matches keylogger activity in an email attachment, suggesting the attacker is attempting to exfiltrate sensitive data from the compromised system."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected""
     ]",['T1003'],['T1056']
47399,"[
         ""sid"": ""47399"",
         ""Technique ID"": ""T1002"",
         ""Technique name"": ""Command and Control"",
         ""Quotes"": """"Command and Control techniques involve establishing and maintaining command and control over remote systems to execute malicious operations. In this case, the rule detects an attempted outbound shell connection using the cmd.exe command, which is commonly used by attackers to establish a command-and-control channel with compromised systems."""",
         ""Explanation"": ""Detects Microsoft cmd.exe outbound shell attempts.""
     ]",['T1002'],['T1059']
7180,"[
     ""sid"": ""7180"",
     ""Technique ID"": ""T1056"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. This rule detects the initialization of a keylogger process named 'Desktop Detective 2000', which is commonly used to capture keystrokes and other user input data."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
 ]",['T1056'],['T1056']
56617,"[
   {
     ""sid"": ""56617"",
     ""Technique ID"": ""T1090"",
     ""Technique Name"": ""Command and Control"",
     ""Quotes"": """"Command and Control (C2) techniques involve establishing and maintaining a bidirectional communication channel between a victim and a remote operator to facilitate the control and manipulation of the victim system."""",
     ""Explanation"": ""This event is generated when Cobalt Strike beacon attempts to establish an outbound connection to the C2 server.""
   }
 ]",['T1090'],['T1102']
19172,"[
         ""sid"": ""19172"",
         ""Technique ID"": ""T1189"",
         ""Technique name"": ""Exploit Remote Services"",
         ""Quotes"": """"Exploit Remote Services techniques involve targeting vulnerabilities in external services or resources to gain unauthorized access or execute arbitrary code. This rule detects an exploit attempt targeting a vulnerability in the 'ieshims.dll' component of Microsoft Internet Explorer 8, which can allow remote code execution when handling specially crafted parameters."""",
         ""Explanation"": ""The IDS rule triggers when it detects specific conditions related to the exploit of a vulnerability in the ieshims.dll component.""
     ]",['T1189'],['T1574']
57252,"[
         ""sid"": ""57252"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting vulnerabilities in externally facing applications to gain unauthorized access or execute arbitrary code. This rule detects an attempted arbitrary file write vulnerability in Microsoft Exchange Server's DDIService.svc, which an attacker could exploit to write arbitrary files to the server's file system."""",
         ""Explanation"": ""This event is generated when activity that is related to admin is detected.""
     ],
     ""sid"": ""57252"",
     ""Technique ID"": ""T1204"",
     ""Technique name"": ""User Execution"",
     ""Quotes"": """"User Execution techniques involve tricking users into executing malicious code, such as opening a malicious email attachment or clicking on a malicious link. This rule detects an attempt to exploit a vulnerability in Microsoft Exchange Server's DDIService.svc, which could allow an attacker to execute arbitrary code on the server."""",
     ""Explanation"": ""This event is generated when activity that is related to user execution is detected.""
 ]","['T1190', 'T1204']",['T1106']
58983,"[
     ""sid"": ""58983"",
     ""Technique ID"": ""T1489"",
     ""Technique Name"": ""Drive-by Compromise"",
     ""Quotes"": """"Drive-by Compromise techniques involve enticing a target to visit a website or open an email attachment that exploits vulnerabilities in the target's web browser or email client to install malicious software on the target's system. This rule detects an attempt to exploit a vulnerability in the Apache Log4j logging library, which is a common component in Java-based applications and web servers, to remotely execute malicious code on the target system."""",
     ""Explanation"": ""The rule triggers when a suspicious HTTP request containing a malicious JNDI payload is detected, indicating an attempt to exploit the Log4j vulnerability (CVE-2021-44228) to remotely execute code on the targeted system.""
 ]",['T1489'],['T1190']
57906,"[
     {
         ""sid"": ""57906"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting vulnerabilities in externally facing applications to gain unauthorized access or execute arbitrary code. This rule detects an attempted attack targeting the autodiscover service of Microsoft Exchange, which could allow an attacker to bypass authentication and access sensitive information or perform malicious actions."""",
         ""Explanation"": ""This rule is designed to detect server-side request forgery (SSRF) attempts targeting the autodiscover service of Microsoft Exchange. SSRF vulnerabilities allow an attacker to trick a web application into making HTTP requests to an arbitrary URL, which can be used to bypass authentication and access internal resources or perform other malicious actions.""
     }
 ]",['T1190'],['T1190']
59219,"[
   {
     ""sid"": ""59219"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": """"Ingress Tool Transfer techniques involve transferring tools, such as remote access tools, into a target network. This rule detects an inbound connection attempt to an HTTP server, with the presence of specific parameters in the HTTP request body, which is typically used by attackers to transfer web shells or other malicious tools onto the targeted system."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]",['T1105'],['T1505']
30778,"[
         ""sid"": ""30778"",
         ""Technique ID"": ""T1046"",
         ""Technique name"": ""Network Service Scanning"",
         ""Quotes"": """"Network Service Scanning involves actively probing a network host for open ports or services. This rule detects an attempt to exploit the OpenSSL 'heartbleed' vulnerability (CVE-2014-0160), which can lead to sensitive information disclosure by triggering an excessive heartbeat response. Attackers often use service scanning to identify vulnerable systems for exploitation."""",
         ""Explanation"": ""This event is generated for possible SSL heartbleed attack.""
     ]",['T1046'],['T1123']
4126,"[
     ""sid"": ""4126"",
     ""Technique ID"": ""T1110"",
     ""Technique name"": ""Brute Force"",
     ""Quotes"": """"Brute force techniques are used to obtain unauthorized access to a system by trying multiple combinations of usernames and passwords. This rule detects an attempt to brute force the Veritas Backup Exec server using the default password hash, which is a common method attackers use to gain access to systems."""",
     ""Explanation"": ""The rule triggers when an attacker attempts to exploit systems and applications by sending many login requests with different combinations of user names and passwords. This can occur through a variety of mechanisms, including brute-forcing passwords, exploiting credentials from previous breaches, or using a tool such as Hydra.""
 ]",['T1110'],['T1078']
32335,"[
         ""sid"": ""32335"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting vulnerabilities in externally facing applications to gain unauthorized access or execute arbitrary code. This rule detects an attempted command injection attack that exploits a shell metacharacter vulnerability in a CGI script. This technique is often used to gain unauthorized access or execute arbitrary code on web servers."""",
         ""Explanation"": ""This rule is triggered when an attempt is made to exploit a command injection vulnerability in a web application.""
     ]",['T1190'],['T1204']
1676,"[
   {
     ""sid"": ""1676"",
     ""Technique ID"": ""T1103"",
     ""Technique name"": ""Lateral Movement via SQL Injection"",
     ""Quotes"": """"Lateral Movement via SQL Injection techniques involve using SQL injection vulnerabilities to execute commands or access data on a compromised database to move laterally within a network. The rule detects an attempt to exfiltrate data from an Oracle database using SQL injection, which attackers commonly use to gain unauthorized access and steal sensitive information."""",
     ""Explanation"": ""This rule detects an attempt to perform a union-based SQL injection attack on Oracle servers by identifying the ""select "" and "" union "" keywords in the traffic.""
   },
   {
     ""sid"": ""1676"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting vulnerabilities in externally facing applications to gain unauthorized access or execute arbitrary code. This rule detects an attempted SQL injection attack on Oracle's listener service, which attackers commonly use to exploit web applications by manipulating SQL queries."""",
     ""Explanation"": ""This rule detects potential exploitation of a vulnerability in publicly accessible Oracle database management systems (DBMS) using SQL injection.""
   }
 ]","['T1103', 'T1190']",['T1213']
47639,"[
         ""sid"": ""47639"",
         ""Technique ID"": ""T1048"",
         ""Technique name"": ""Domain Generation Algorithms"",
         ""Quotes"": """"Domain Generation Algorithms (DGAs) techniques involve algorithmically generating domain names to evade detection and establish command and control communication. The rule detects DNS TXT responses with specific patterns (""|00 10 00 01 00 00 00 00 01 00 FF|"") that are commonly used by DGAs to dynamically generate domains for malicious purposes."""",
         ""Explanation"": ""This event is generated when DNS TXT response record tunneling is detected.""
     ]",['T1048'],['T1048']
19079,"[
     ""sid"": ""19079"",
     ""Technique ID"": ""T1113"",
     ""Technique name"": ""Bypass User Account Control"",
     ""Quotes"": """"Bypass User Account Control techniques involve bypassing the elevation prompts that normally appear when a user attempts to run applications with elevated privileges. This rule detects an attempt to exploit a vulnerability in Microsoft Internet Explorer's 'getElementById' method to bypass User Account Control (UAC), a security feature that helps protect against unauthorized changes to the system. The rule looks for specific function calls and patterns that are associated with this exploit."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
 ]",['T1113'],['T1176']
58724,"[
         ""sid"": ""58724"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting vulnerabilities in externally facing applications to gain unauthorized access or execute arbitrary code. This rule detects an HTTP request containing a 'User-Agent' header with an embedded malicious Java class (${jndi:, which is a common indicator of an attempt to exploit the Apache Log4j remote code execution vulnerability."""",
         ""Explanation"": ""Specifically, it looks for a request containing the signature ""${jndi:"" followed by a series of hexadecimal characters.""
     ]",['T1190'],['T1190']
37390,"[
         ""sid"": ""37390"",
         ""Technique ID"": ""T1110"",
         ""Technique name"": ""Brute Force"",
         ""Quotes"": """"Brute force attacks involve repeatedly attempting to log in with different credentials until the correct combination is found. This rule detects an attempt to log in to a Rockwell Automation web application using the default password 'ml1100',"" which is a common technique used to gain unauthorized access."""",
         ""Explanation"": ""This event is generated when an attacker tries to bruteforce the login page.""
     ]",['T1110'],['T1078']
27538,"[
         ""sid"": ""27538"",
         ""Technique ID"": ""T1596"",
         ""Technique name"": ""Hide Artifacts"",
         ""Quotes"": """"Hide Artifacts techniques involve concealing or removing evidence of an intrusion or adversary activity from the host. This rule detects the presence of a self-signed SSL certificate with a default organization name ('MyCompany Ltd'), which could be used by an attacker to impersonate a legitimate website and hide malicious activity within encrypted traffic."""",
         ""Explanation"": ""Self-signed certificates are issuer-signed, meaning that they are not signed by a trusted certificate authority. This makes them vulnerable to attack, as they can be used to impersonate legitimate websites and encrypt malicious traffic.""
     ]",['T1596'],['T1078']
26353,"[
         ""sid"": ""26353"",
         ""Technique ID"": ""T1159"",
         ""Technique name"": ""Masquerading"",
         ""Quotes"": """"Masquerading techniques involve altering the sender's IP address, MAC address, or other source identifiers to appear as a trusted or authorized user. This rule detects an HTTP request to a dyndns.org domain, which is commonly used by attackers to hide their real IP address and evade detection."""",
         ""Explanation"": ""The rule is related to masking techniques due to the IP address check to dyndns.org.""
     ]",['T1159'],['T1043']
1809,"[
   {
     ""sid"": ""1809"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": """"This rule relates to exploiting public-facing Apache web servers by targeting a vulnerability related to Chunked-Encoding and attempting to use it to send encoded data to the server in order to exploit the vulnerability."""",
     ""Explanation"": ""This rule specifically looks for attempts to exploit a vulnerability in the Apache web server related to Chunked-Encoding, which could allow an attacker to send encoded data to the server and potentially execute arbitrary code.""
   }
 ]",['T1190'],['T1190']
50954,"[
         ""sid"": ""50954"",
         ""Technique ID"": ""T1041"",
         ""Technique name"": ""Exfiltration Over Command and Control Channel"",
         ""Quotes"": """"Exfiltration Over Command and Control Channel techniques involve using a command and control (C2) channel to exfiltrate data from a victim system. The rule detects a communication attempt from the PhpSploit backdoor, which is known to use C2 channels to exfiltrate sensitive information from compromised systems."""",
         ""Explanation"": ""This rule is designed to detect malicious communications originating from infected hosts and destined to a remote C2 server.""
     ]",['T1041'],['T1505']
35110,"[
     {
         ""sid"": ""35110"",
         ""Technique ID"": ""T1497"",
         ""Technique name"": ""Malicious File"",
         ""Quotes"": """"Malicious File techniques involve distributing malicious files or scripts to gain unauthorized access or execute arbitrary code. This rule detects the presence of the Angler exploit kit, which is commonly used to deliver malicious code through compromised websites or phishing emails."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     }
 ]",['T1497'],['T1027']
28931,"[
     ""sid"": ""28931"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting vulnerabilities in externally facing applications to gain unauthorized access or execute arbitrary code. This rule detects an attempted exploitation of a Microsoft Internet Explorer vulnerability (CHM file load attempt), which could lead to remote code execution."""",
     ""Explanation"": ""This event is generated when an attempt is made to exploit a vulnerability in Microsoft Internet Explorer""
 ]",['T1190'],['T1218']
44689,"[
         ""sid"": ""44689"",
         ""Technique ID"": ""T1400"",
         ""Technique name"": ""Web Service"",
         ""Quotes"": """"Web Service techniques involve abusing functionality provided by web services to facilitate attacks. This rule detects outbound traffic to '/aspnet_client/system_web/4_0_30319/update/', which is associated with the malware variant known as 'Win.Trojan.Gen'. Attackers may use this connection to communicate with a remote server or download additional malicious content."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1400'],['T1071']
37313,"[
   {
     ""sid"": ""37313"",
     ""Technique ID"": ""T1567"",
     ""Technique Name"": ""Exfiltration Over Alternative Protocol"",
     ""Quotes"": """"Exfiltration Over Alternative Protocol techniques involve using non-standard protocols or channels to exfiltrate data, often to bypass security controls. This rule detects an attempt to exfiltrate data through an SMTP server by encoding it within an HTML entity, which is a common method used to bypass content filters."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]",['T1567'],['T1020']
49529,"[
     ""sid"": ""49529"",
     ""Technique ID"": ""T1189"",
     ""Technique name"": ""Drive-by Compromise"",
     ""Quotes"": """"Drive-by Compromise techniques involve exploiting vulnerabilities in a user's web browser or other software to infect their system without any user interaction. The rule looks for a file named 'poisoners.NBTNS' in file uploads, which could indicate an attempt to leverage a drive-by compromise vulnerability to download and execute malicious code."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
 ]",['T1189'],['T1187']
40811,"[
   {
     ""sid"": ""40811"",
     ""Technique ID"": ""T1498"",
     ""Technique name"": ""Degraded or Impaired Network Connectivity"",
     ""Quotes"": """"Degraded or Impaired Network Connectivity techniques involve disrupting network connectivity to prevent victims from accessing resources or services. This rule detects denial-of-service (DoS) attempts against Network Time Protocol (NTP) servers, which attackers can use to flood the victim's network with NTP traffic, causing network congestion and service outages."""",
     ""Explanation"": ""This rule is designed to detect potential denial-of-service attacks against NTP servers by identifying and blocking attempts to send malformed NTP packets with an origin timestamp field set to zero.""
   }
 ]",['T1498'],['T1547']
23985,"[
   {
     ""sid"": ""23985"",
     ""Technique ID"": ""T1203"",
     ""Technique name"": ""Buffer Overflow"",
     ""Quotes"": """"Buffer Overflow techniques involve exploiting memory corruption vulnerabilities in software to execute arbitrary code or gain elevated privileges. This rule detects an attempt to exploit a buffer overflow vulnerability in the Apple Quicktime plugin's SetLanguage function, which could allow an attacker to execute arbitrary code on the target system."""",
     ""Explanation"": ""This event is generated when an attempt to exploit a buffer overflow vulnerability in the Apple Quicktime plugin's SetLanguage function is detected.""
   }
 ]",['T1203'],['T1176']
60401,"[
         ""sid"": ""60401"",
         ""Technique ID"": ""T1105"",
         ""Technique Name"": ""Ingress Tool Transfer"",
         ""Quotes"": """"Ingress Tool Transfer techniques involve transferring legitimate tools into a target network to evade detection and establish persistence. This rule detects an incoming HTTP request containing "".php?cmd="" in the URI, which is indicative of a PHP web shell being uploaded to the target system. Web shells are commonly used by attackers as ingress tools to remotely control compromised systems."""",
         ""Explanation"": ""The rule detects an attempt to establish a connection to a command and control server by a PHP web shell.""
     ]",['T1105'],['T1505']
56601,"[
     {
         ""sid"": ""56601"",
         ""Technique ID"": ""T1110"",
         ""Technique Name"": ""Masquerading"",
         ""Quotes"": """"Masquerading techniques involve disguising the identity of a user or host to evade detection or impersonate another entity. This rule detects an attempt to download a stager for the Win.Backdoor.CSBundle backdoor, which often uses masquerading techniques to blend in with legitimate traffic and avoid detection."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     }
 ]",['T1110'],['T1043']
