Sid,Response,Technique_id,True_labels
619,"{""Techniques"": [{""Sid"": ""619"", ""Technique ID"": ""T1590"", ""Technique Name"": ""Gather Victim Network Information"", ""Quotes"": ""Adversaries may gather information about the victim's networks that can be used during targeting"", ""Explanation"": ""This rule is looking for an external IP address probing the internal network on port 80. This could be an attacker gathering information about the victim's network.""}, {""Sid"": ""619"", ""Technique ID"": ""T1036"", ""Technique Name"": ""Masquerading"", ""Quotes"": ""Adversaries may attempt to manipulate features of their artifacts to make them appear legitimate or benign to users and/or security tools"", ""Explanation"": ""This rule is looking for suspicious traffic from an external IP address. This could be an attacker attempting to masquerade as legitimate traffic.""}]}
 {}
 {""Rules"": [
     {
       ""Sid"": ""619"",
       ""Technique ID"": ""T1590"",
       ""Technique Name"": ""Gather Victim Network Information"",
       ""Quotes"": null,
       ""Explanation"": ""The rule detects an IP address scan, which can be used by adversaries to gather information about the victim's network.""
     },
     {
       ""Sid"": ""619"",
       ""Technique ID"": ""T1036"",
       ""Technique Name"": ""Masquerading"",
       ""Quotes"": null,
       ""Explanation"": ""The rule detects an attempt to masquerade as a legitimate user by using a well-known port (80), which can be used by adversaries to bypass security controls.""
     }
   ]
 }","['T1590', 'T1036']","['T1018', 'T1040', 'T1046']"
622,"{""T1595"": {""Sid"": ""622"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""], ""Explanation"": ""This rule detects a SYN scan, which is a common technique used for active reconnaissance.""}}{""Techniques"": [{""Sid"": ""622"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""], ""Explanation"": ""The rule is looking for SYN scan, which is a technique used for active scanning.""}]}{""Rules"": [{""Sid"": ""622"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting"", ""Explanation"": ""The rule is an indicator of active scanning, which is a technique used by adversaries to gather information about a target network. The rule matches packets with the SYN flag set, which is a characteristic of SYN scan packets.""}]}",['T1595'],"['T1018', 'T1040', 'T1046']"
626,"{""626"": [{""Sid"": ""626"", ""Technique ID"": ""T1018"", ""Technique Name"": ""Remote System Discovery"", ""Quotes"": null, ""Explanation"": ""The rule looks for the IP address of the source, this could mean that the rule should detect systems remotely.""}, {""Sid"": ""626"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": null, ""Explanation"": ""The rule is trying to detect an active reconnaissance scan by external entities""}]}{""Rules"": [{""Sid"": ""626"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [], ""Explanation"": ""The rule triggers when a host on the external network sends a series of AAAAAAAAAAAAAAAAA packets to the home network, which is a common technique used for active scanning.""}]}{""T1595"": {""Sid"": ""626"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [], ""Explanation"": ""The rule triggers on an unauthorized scan attempt from an external network to the internal network, and the scan attempt is likely a part of active reconnaissance.""}}","['T1595', 'T1018']","['T1018', 'T1040', 'T1046']"
627,"{""Sid"": ""627"", ""Technique ID"": ""T1036"", ""Technique Name"": ""Masquerading"", ""Quotes"": [], ""Explanation"": ""The rule looks for a specific string pattern \""AAAAAAAAAAAAAAAA\"" in the traffic, which could be an attempt from an adversary trying to blend in as legitimate traffic, making it appear ordinary and benign to avoid detection of malicious activity.""}{""Rules"": [{""Sid"": ""627"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""], ""Explanation"": ""The rule is an alert for a possible active scanning attempt. Active scanning is a technique used by adversaries to gather information about a network or system by sending probes to different ports or addresses. The rule looks for specific traffic patterns that are commonly associated with active scanning, such as a series of packets with different source IP addresses or ports, or packets with specific payloads. If the rule matches, it will generate an alert.""}]}{""Rules"": [{""Sid"": ""627"", ""Technique ID"": ""T1083"", ""Technique Name"": ""File and Directory Discovery"", ""Quotes"": ""Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system"", ""Explanation"": ""The rule searches for the specific string \""AAAAAAAAAAAAAAAA\"" in a TCP stream, which could indicate an attempt by an adversary to enumerate files and directories on the target system.""}, {""Sid"": ""627"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting"", ""Explanation"": ""The rule looks for a specific pattern in the TCP stream that is commonly associated with active scanning techniques used by adversaries to gather information about a target system.""}]}","['T1036', 'T1595']","['T1018', 'T1040', 'T1046']"
630,"{""Sid"": ""630"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""], ""Explanation"": ""The rule detects a port scan, which is a type of active scanning that adversaries may use to gather information about the victim's network.""}{""Sid"": ""630"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ['Adversaries may execute active reconnaissance scans to gather information that can be used during targeting'], ""Explanation"": ""The rule performs a scan of the network for open ports, which is an active reconnaissance technique that can be used to gather information about the network and identify potential targets for attack.""}{""Sid"": ""630"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ['""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""'], ""Explanation"": ""The rule is an active scan detection rule. It is used to detect when an external host is actively scanning the internal network for open ports. This type of activity is often used by adversaries to gather information about the network and identify potential targets for attack.""}",['T1595'],"['T1018', 'T1040', 'T1046']"
634,"
 {}
 {""Rules"": [{""Sid"": ""634"", ""Technique ID"": ""T1036"", ""Technique Name"": ""Masquerading"", ""Quotes"": null, ""Explanation"": ""The rule detects Amanda client-version requests, which could be used by adversaries to gather information about the victim's network and systems""}, {""Sid"": ""634"", ""Technique ID"": ""T1590"", ""Technique Name"": ""Gather Victim Network Information"", ""Quotes"": ""Adversaries may gather information about the victim's networks that can be used during targeting"", ""Explanation"": ""The rule looks for Amanda client-version requests, which can be used to gather information about the victim's network configuration.""}]}{""Techniques"": [{""Sid"": ""634"", ""Technique ID"": ""T1040"", ""Technique Name"": ""Network Sniffing"", ""Quotes"": ""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network"", ""Explanation"": ""The rule looks for Amanda client-version requests, which may be used by an adversary to sniff network traffic.""}, {""Sid"": ""634"", ""Technique ID"": ""T1590"", ""Technique Name"": ""Gather Victim Network Information"", ""Quotes"": ""Adversaries may gather information about the victim's networks that can be used during targeting"", ""Explanation"": ""The rule looks for Amanda client-version requests, which could be used by an adversary to gather information about the victim network.""}]}","['T1590', 'T1036']","['T1018', 'T1040', 'T1046']"
635,"{
   ""Sid"": ""635"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": ""Adversaries may attempt to get a listing of services running on remote hosts and local network infrastructure devices""
 }{""Rule"": ""alert udp $EXTERNAL_NET any - $HOME_NET 49 ( msg:\""INDICATOR-SCAN XTACACS logout\"";  flow:to_server;  content:\""|80 07 00 00 07 00 00 04 00 00 00 00 00|\"",fast_pattern,nocase;  metadata:policy max-detect-ips drop,ruleset community;  classtype:bad-unknown;  sid:635;  rev:11;  )"", ""Techniques"": [{""Sid"": ""635"", ""Technique ID"": ""T1563"", ""Technique Name"": ""Remote Service Session Hijacking"", ""Quotes"": [], ""Explanation"": ""The rule utilizes \""flow:to_server\"" and also has \""fast_pattern\"" to detect the content to detect an exploit on a remote service, indicating it may relate to session hijacking.""}, {""Sid"": ""635"", ""Technique ID"": ""T1210"", ""Technique Name"": ""Exploitation of Remote Services"", ""Quotes"": [], ""Explanation"": ""The rule triggers when detecting XTACACS logout, the rule may be used to exploit a remote service.""}]}{""Techniques"": [{""Sid"": ""635"", ""Technique ID"": ""T1046"", ""Technique Name"": ""Network Service Discovery"", ""Quotes"": ""\""Adversaries may attempt to get a listing of services running on remote hosts and local network infrastructure devices, including those that may be vulnerable to remote software exploitation\"""", ""Explanation"": ""The rule triggers on an XTACACS logout message, which is a type of network service discovery.""}]}","['T1046', 'T1056']","['T1018', 'T1040', 'T1046']"
636,{}{}{},[],"['T1018', 'T1040', 'T1046']"
637,"{""Rules"": [{""Sid"": ""637"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [], ""Explanation"": ""The rule looks for probes used by Webtrends Scanner, a tool used for vulnerability scanning. This suggests that an adversary is actively scanning the network for vulnerabilities, which aligns with the definition of T1595.""}]}{""Techniques"": [{""Sid"": ""637"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting"", ""Explanation"": ""The rule is used to detect Webtrends Scanner UDP Probe which is an active scanning technique to gather information about the environment.""}, {""Sid"": ""637"", ""Technique ID"": ""T1040"", ""Technique Name"": ""Network Sniffing"", ""Quotes"": ""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network"", ""Explanation"": ""The rule is used to detect Webtrends Scanner UDP Probe which is a network sniffing technique to capture information about the environment.""}]}{}","['T1595', 'T1040']","['T1018', 'T1040', 'T1046']"
1090,"{""Rules"": [{""Sid"": ""1090"", ""Technique ID"": ""T1136"", ""Technique Name"": ""Create Account"", ""Quotes"": ""Adversaries may create an account to maintain access to victim systems"", ""Explanation"": ""This rule matches on a request to create a new account on the system, which is often associated with creating a backdoor for future access.""}, {""Sid"": ""1090"", ""Technique ID"": ""T1090"", ""Technique Name"": ""Proxy"", ""Quotes"": ""Adversaries may use a connection proxy to direct network traffic between systems or act as an intermediary for network communications to a command and control server to avoid direct connections to their infrastructure"", ""Explanation"": ""This rule matches on a request to connect to a proxy, which can be used to hide the attacker's identity and location.""}]}{""1090"": {""Sid"": ""1090"", ""Technique ID"": ""T1105"", ""Technique Name"": ""Ingress Tool Transfer"", ""Quotes"": [""Adversaries may transfer tools or other files from an external system into a compromised environment""], ""Explanation"": ""The rule detects the transfer of a tool or file from an external system into the compromised environment, which is consistent with the definition of Ingress Tool Transfer.""}}{
   ""Rule"": [
     {
       ""Sid"": ""1090"",
       ""Technique ID"": ""T1105"",
       ""Technique Name"": ""Ingress Tool Transfer"",
       ""Quotes"": [],
       ""Explanation"": ""The rule triggers when a specific string (\""/authenticate.cgi?PASSWORD\"") is found in the HTTP URI field, indicating an attempt to access a Pro Web Shell, which is a tool commonly used by adversaries to gain unauthorized access to web applications. This suggests that the rule is related to the Ingress Tool Transfer technique, as it may be used by an adversary to transfer the Pro Web Shell tool into the compromised environment.""
     },
     {
       ""Sid"": ""1090"",
       ""Technique ID"": ""T1129"",
       ""Technique Name"": ""Shared Modules"",
       ""Quotes"": [],
       ""Explanation"": ""The rule also triggers when a specific string (\""config.ini\"") is found in the packet data, which is commonly associated with the Pro Web Shell tool. This suggests that the rule may also be related to the Shared Modules technique, as it may indicate an attempt to load the Pro Web Shell shared module into a legitimate process.""
     }
   ]
 }",[],['T1505']
1100,"{""Rules"": [{""Sid"": ""1100"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting"", ""Explanation"": ""The rule is an HTTP probe that is used to gather information about the HTTP servers on the network. This information can be used by adversaries to identify potential targets for attacks.""}, {""Sid"": ""1100"", ""Technique ID"": ""T1036"", ""Technique Name"": ""Masquerading"", ""Quotes"": ""Adversaries may attempt to manipulate features of their artifacts to make them appear legitimate or benign to users and/or security tools"", ""Explanation"": ""The rule uses the User-Agent header to identify the HTTP client. Adversaries may spoof the User-Agent header to make it appear that the HTTP request is coming from a legitimate client. This can help them to evade detection by security tools that are looking for suspicious activity.""}]}{""1"": {""Sid"": ""1100"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting"", ""Explanation"": ""The rule uses a HTTP header to identify a scanning activity sent by Java, which suggests that the rule is designed to detect active reconnaissance scans, most likely for the purpose of identifying vulnerable hosts or services.""}, ""2"": {""Sid"": ""1100"", ""Technique ID"": ""T1195"", ""Technique Name"": ""Supply Chain Compromise"", ""Quotes"": ""Adversaries may manipulate products or product delivery mechanisms prior to receipt by a final consumer for the purpose of data or system compromise"", ""Explanation"": ""The rule leverages an HTTP header commonly used by Java applications to detect suspicious activity, which suggests that the rule is designed to detect compromised Java-based products.""}}{
  ""Rules"": [
   {
    ""Sid"": ""1100"",
    ""Technique ID"": ""T1595"",
    ""Technique Name"": ""Active Scanning"",
    ""Quotes"": ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting"",
    ""Explanation"": ""This rule detects HTTP probes that are used by adversaries to gather information about a target network for active scanning""
   }
  ]
 }","['T1595', 'T1036']","['T1018', 'T1040', 'T1046']"
1101,"{""rule"": ""alert tcp $EXTERNAL_NET any - $HTTP_SERVERS $HTTP_PORTS ( msg:\""INDICATOR-SCAN Webtrends HTTP probe\"";  flow:to_server,established;  http_header;  content:\""User-Agent|3A| Webtrends Security Analyzer|0D 0A|\"";  metadata:ruleset community;  service:http;  classtype:web-application-activity;  sid:1101;  rev:18;  )"", ""techniques"": [{""Sid"": ""1101"", ""Technique ID"": ""T1040"", ""Technique Name"": ""Network Sniffing"", ""Quotes"": null, ""Explanation"": ""The rule uses the content match '/User-Agent|3A| Webtrends Security Analyzer|0D 0A|/' to detect suspicious traffic. Network sniffing is used to capture information about a network, including authentication material passing over the network.""}, {""Sid"": ""1101"", ""Technique ID"": ""T1593"", ""Technique Name"": ""Search Open Websites/Domains"", ""Quotes"": null, ""Explanation"": ""The rule uses the HTTP header to detect suspicious traffic. Adversaries may search freely available websites and/or domains for information about victims that can be used during targeting.""}]}{""Techniques"": [{""Sid"": ""1101"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""], ""Explanation"": ""The IDS rule uses active content scanning to detect a web scan performed by the \""Webtrends Security Analyzer\"", this is an active scanning technique that can be used to enumerate information about a web server.""}]}{""Rules"": [{""Sid"": ""1101"", ""Technique ID"": ""T1593"", ""Technique Name"": ""Search Open Websites/Domains"", ""Quotes"": [], ""Explanation"": ""The rule looks for a specific HTTP user-agent that is known to be used by Webtrends Security Analyzer, which is a tool for scanning websites for vulnerabilities. This suggests that the rule is intended to detect adversaries who are using this tool to gather information about the target network.""}, {""Sid"": ""1101"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [], ""Explanation"": ""The rule looks for a specific HTTP user-agent that is known to be used by Webtrends Security Analyzer, which is a tool for scanning websites for vulnerabilities. This suggests that the adversary might exploit the discovered vulnerabilities.""}]}","['T1593', 'T1040']","['T1018', 'T1040', 'T1046']"
1122,"{""Techniques"": [{""Sid"": ""1122"", ""Technique ID"": ""T1005"", ""Technique Name"": ""Data from Local System"", ""Quotes"": ""Adversaries may search local system sources, such as file systems and configuration files or local databases, to find files of interest and sensitive data prior to Exfiltration"", ""Explanation"": ""/etc/passwd file is a local file, which contains sensitive user information. The rule triggers when the specific local file is accessed, indicating an attempt to gather information from the local system""}, {""Sid"": ""1122"", ""Technique ID"": ""T1010"", ""Technique Name"": ""Application Window Discovery"", ""Quotes"": ""Adversaries may attempt to get a listing of open application windows"", ""Explanation"": The rule triggers when accessing the URI ""/etc/passwd"", which is not associated with a specific application. Therefore, it may indicate an attempt to enumerate open application windows.""}]}{""Techniques"": [{""Sid"": ""1122"", ""Technique ID"": ""T1005"", ""Technique Name"": ""Data from Local System"", ""Quotes"": ""Adversaries may search local system sources, such as file systems and configuration files or local databases, to find files of interest and sensitive data prior to Exfiltration"", ""Explanation"": ""The rule triggers on attempts to access the /etc/passwd file, which contains system user account information. This suggests that the adversary is trying to gather information about the system users, which could be a step prior to exfiltrating the data.""}, {""Sid"": ""1122"", ""Technique ID"": ""T1083"", ""Technique Name"": ""File and Directory Discovery"", ""Quotes"": ""Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system"", ""Explanation"": ""The rule specifically looks for attempts to access the /etc/passwd file, which suggests that the adversary is trying to discover and access specific files on the system.""}]}{""T1005"": {""Sid"": ""1122"", ""Technique ID"": ""T1005"", ""Technique Name"": ""Data from Local System"", ""Quotes"": [""Adversaries may search local system sources, such as file systems and configuration files or local databases, to find files of interest and sensitive data prior to Exfiltration""], ""Explanation"": ""The rule triggers ‘/etc/passwd' in HTTP request, attempting to access the password file of the server which contains sensitive data.""}}","['T1005', 'T1010']",['T1087']
1129,"{
   ""1"": {
     ""Sid"": ""1129"",
     ""Technique ID"": ""T1083"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": [
       ""Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system""
     ],
     ""Explanation"": ""The rule looks for access to \"".htaccess\"" files, which are commonly used to configure web server settings. This suggests that the attacker may be attempting to enumerate files and directories on the web server.""
   }
 }
 [
   {
     ""Sid"": ""1129"",
     ""Technique ID"": ""T1083"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": [
       ""Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system""
     ],
     ""Explanation"": ""The rule looks for access to \"".htaccess\"" files, which are often used to configure web servers. This suggests that the adversary is attempting to discover the configuration of the web server, which could be used to identify potential vulnerabilities.""
   }
 ]
 {}",['T1083'],['T1170']
