Sid,Response,Technique_id,True_labels
619,"{
   ""Sid"": ""619"",
   ""Technique ID"": ""T1498"",
   ""Technique Name"": ""Port Scanning"",
   ""Quotes"": [
     ""\""The actor scans specified IP addresses for open ports,\""
   ],
   ""Explanation"": ""The rule is used to detect reconnaissance activity (as the rule includes the tag \""attempted-recon\"") as it detects port scans coming from a source IP on the internet (EXTERNAL_NET) to a destination IP on the internal network (HOME_NET) on port 80.""
 }
 {
   ""Sid"": ""619"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Endpoint Network Discovery"",
   ""Quotes"": [
     ""\""An endpoint establishes a covert listening channel on a different port,\""
   ],
   ""Explanation"": ""The rule matches packets that are going to port 80 (HTTP) from the internet (EXTERNAL_NET) to the internal network (HOME_NET). External connections to internal HTTP servers are a sign of compromised hosts that may be used as a bridgehead for further network reconnaissance.""
 }","['T1498', 'T1190']","['T1018', 'T1040', 'T1046']"
622,"{
   ""Sid"": ""622"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Port Scanning"",
   ""Quotes"": [
     ""\""Enumeration is an attacker’s attempt to identify hosts, services, and user accounts on a target network.\""""
   ],
   ""Explanation"": ""The rule is triggered when there is a SYN scan from an external IP address to an internal IP address. This type of scan is commonly used to identify open ports on the target host, which can provide valuable information to an attacker.""
 }
 {
   ""Sid"": ""622"",
   ""Technique ID"": ""T1595.003"",
   ""Technique Name"": ""IP Sweep"",
   ""Quotes"": [
     ""\""IP sweeps can be used to find and identify potential targets on a network.\""""
   ],
   ""Explanation"": ""The rule is also triggered when there is an IP sweep from an external IP address to an internal IP address. This type of scan is typically used to identify active hosts on a network, which can provide an attacker with a list of potential targets.""
 }","['T1190', 'T1595.003']","['T1018', 'T1040', 'T1046']"
626,"
 {
   ""Sid"": ""626"",
   ""Technique ID"": ""T1497"",
   ""Technique Name"": ""Indicator Scanning"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for a specific string of characters (\""AAAAAAAAAAAAAAAA\"") at the beginning of a TCP packet. This pattern of characters is often used by attackers to probe for open ports and services on a network, especially port 445 used by SMB. This technique is commonly used for reconnaissance and vulnerability assessment, and the rule is designed to detect and alert on such attempts.""
 }
 ",['T1497'],"['T1018', 'T1040', 'T1046']"
627,"
 {
   ""Sid"": ""627"",
   ""Technique ID"": ""T1397"",
   ""Technique Name"": ""OS Fingerprinting"",
   ""Quotes"": [
     ""Sends a specially-crafted packet to an endpoint to gather technical details about the system"",
     ""May use a variety of techniques, such as TCP/IP stack fingerprinting, version banners, or ICMP fingerprinting""
   ],
   ""Explanation"": ""The rule triggers on the presence of an AAAAAAAAAAAAAAAAA content, which is characteristic of the SFU12 fingerprinting probe. This probe is used to determine the operating system running on a host by sending a series of specially crafted packets and analyzing the responses.""
 },
 {
   ""Sid"": ""627"",
   ""Technique ID"": ""T1402"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [
     ""Monitors network traffic to intercept and read data in transit"",
     ""May use a variety of tools, such as Wireshark, tcpdump, and Ettercap""
   ],
   ""Explanation"": ""The rule triggers on the presence of ack:0; flags:12FSU; content:\""AAAAAAAAAAAAAAAA\"",depth 16; which is characteristic of a network sniffing tool. These tools are used to capture and analyze network traffic, which can be used to gather sensitive information such as passwords and credentials.""
 }
 ","['T1397', 'T1402']","['T1018', 'T1040', 'T1046']"
630,"{
   ""Sid"": ""630"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Port Scanning"",
   ""Quotes"": [
     ""\""The actor conducts reconnaissance of hosts using automated tools (e.g., Nmap, Nessus)\"""",
     ""\""Port scanning is the automated process of discovering active or open ports on a target network by sending connection requests to a range of port numbers and analyzing the responses.\""""
   ],
   ""Explanation"": ""The rule detects packets matching a SYN scan by looking at the combination of flags (FS) and flow type (stateless), which is a typical behavior of port scanning.""
 },
 {
   ""Sid"": ""630"",
   ""Technique ID"": ""T1194"",
   ""Technique Name"": ""Credential Harvesting"",
   ""Quotes"": [
     ""\""The actor collects authentication credentials from remote systems, often via automated brute-force methods.\""""
   ],
   ""Explanation"": ""The rule detects port scanning, which can be a precursor to credential harvesting. By scanning for open ports, the attacker can identify potential entry points for password brute-forcing attacks.""
 }","['T1190', 'T1194']","['T1018', 'T1040', 'T1046']"
634,"{
 ""Sid"": ""634"",
 ""Technique ID"": ""T1190"",
 ""Technique Name"": ""Network Service Scanning"",
 ""Quotes"": ""\""Performing reconnaissance on a network using a variety of methods to collect information about systems, services, or vulnerabilities\"" (MITRE ATT&CK)"",
 ""Explanation"": ""The rule monitors for Amanda client-version requests over UDP ports 10080-10081, indicating network service scanning by an Amanda client attempting to gather information about the target network.""
 },
 {
 ""Sid"": ""634"",
 ""Technique ID"": ""T1046"",
 ""Technique Name"": ""Port Scanning"",
 ""Quotes"": ""\""Searching for open ports on a target host to identify potential attack vectors or information about the target\"" (MITRE ATT&CK)"",
 ""Explanation"": ""The rule specifically looks for Amanda client-version requests, which are associated with Amanda, a network backup software, suggesting port scanning for potential vulnerabilities.""
 }","['T1190', 'T1046']","['T1018', 'T1040', 'T1046']"
635,"{
   ""Sid"": ""635"",
   ""Technique ID"": ""T1133"",
   ""Technique Name"": ""Protocol Reconnaissance"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects XTACACS logout packets, which can be used for port scanning and protocol reconnaissance.""
 }
 {
   ""Sid"": ""635"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Port Scanning"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects XTACACS logout packets, which can be used for port scanning and protocol reconnaissance.""
 }","['T1133', 'T1046']","['T1018', 'T1040', 'T1046']"
636,"{
   ""Sid"": ""636"",
   ""Technique ID"": ""T1482"",
   ""Technique Name"": ""Endpoint Denial of Service"",
   ""Quotes"": [
     ""\""Initiating a DOS attack by sending invalid packets to a target and waiting for the device to fall off the network\""""
   ],
   ""Explanation"": ""The rule triggers when a UDP packet with specific content is received on a specific port (7) from an external network to an internal network. This matches the behavior of an endpoint denial of service attack, where an attacker sends invalid packets to a target endpoint to disrupt its normal operation.""
 }
 {
   ""Sid"": ""636"",
   ""Technique ID"": ""T1450"",
   ""Technique Name"": ""Port Scan"",
   ""Quotes"": [
     ""\""Scanning common ports on the victim network looking for open and listening ports\""""
   ],
   ""Explanation"": ""The rule triggers on UDP traffic on port 7, which is often used for port scanning. Port scanning is a technique used by attackers to identify open ports on a target network, which can provide information about potential vulnerabilities or services running on the network.""
 }","['T1482', 'T1450']","['T1018', 'T1040', 'T1046']"
637,"
 {
   ""Sid"": ""637"",
   ""Technique ID"": ""T1492"",
   ""Technique Name"": ""Web Service Scanning"",
   ""Quotes"": [
     ""Webtrends Scanner UDP Probe""
   ],
   ""Explanation"": ""The rule detects a UDP probe from external network to internal network. The probe contains the string \""help| quite\"", which is associated with Webtrends Scanner. Webtrends Scanner is a tool used for web service scanning, which is a technique used to identify and exploit vulnerabilities in web applications.""
 }
 ",['T1492'],"['T1018', 'T1040', 'T1046']"
1090,"
 {
   ""Rules"": [
     {
       ""Sid"": ""1090"",
       ""Technique ID"": ""T1203.002"",
       ""Technique Name"": ""Remote Desktop Protocol (RDP) Hijacking"",
       ""Quotes"": [
         ""RDP hijacking is a type of attack in which an attacker takes advantage of a vulnerability in an RDP server to gain unauthorized access to a remote computer.""
       ],
       ""Explanation"": ""The rule triggers when an RDP session is established and a client attempts to authenticate using a password. This suggests that an attacker may be attempting to hijack an RDP session and gain access to the target computer.""
     },
     {
       ""Sid"": ""1090"",
       ""Technique ID"": ""T1597.001"",
       ""Technique Name"": ""Web Shell"",
       ""Quotes"": [
         ""A web shell is a malicious script that is uploaded to a web server that gives an attacker remote access to the server.""
       ],
       ""Explanation"": ""The rule triggers when a client sends an HTTP request to a web server and includes specific content in the URI and packet data that is associated with a known web shell. This suggests that an attacker may be attempting to upload a web shell to the target server and gain remote access.""
     }
   ]
 }
 ","['T1203.002', 'T1597.001']",['T1505']
1100,"
 {
   ""Rules"": [
     {
       ""Sid"": ""1100"",
       ""Technique ID"": ""T1190"",
       ""Technique Name"": ""Reconnaissance"",
       ""Quotes"": [],
       ""Explanation"": ""This rule detects a probe attempt using a specific User-Agent string, which is commonly associated with reconnaissance activities.""
     },
     {
       ""Sid"": ""1100"",
       ""Technique ID"": ""T1490"",
       ""Technique Name"": ""Web Application Fingerprinting"",
       ""Quotes"": [],
       ""Explanation"": ""This rule triggers when a specific User-Agent string is detected in an HTTP header, which can be used to fingerprint web applications and gather information about their configuration.""
     }
   ]
 }
 ","['T1190', 'T1490']","['T1018', 'T1040', 'T1046']"
1101,"{
   ""Sid"": ""1101"",
   ""Technique ID"": ""T1497"",
   ""Technique Name"": ""Indicator Scanning"",
   ""Quotes"": [
     ""\""Webtrends Security Analyzer\""""
   ],
   ""Explanation"": ""The rule checks for HTTP traffic containing the user agent \""Webtrends Security Analyzer\"" which is commonly used by Webtrends Security Analyzer tool for indicator scanning.""
 }
 {
   ""Sid"": ""1101"",
   ""Technique ID"": ""T1046.001"",
   ""Technique Name"": ""Web Application Fingerprinting"",
   ""Quotes"": [],
   ""Explanation"": ""The rule checks for HTTP traffic containing a User-Agent header which can be used to fingerprint web applications.""
 }","['T1497', 'T1046.001']","['T1018', 'T1040', 'T1046']"
1122,"{
   ""Sid"": ""1122"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Password Spraying"",
   ""Quotes"": [
     """",
     """"
   ],
   ""Explanation"": ""The rule is looking for an HTTP request to access the /etc/passwd file, which contains sensitive information like usernames and hashed passwords. Password spraying is a technique where an attacker tries to guess multiple passwords for a single username. By accessing the /etc/passwd file, the attacker could obtain a list of valid usernames to use for password spraying attacks.""
 },
 {
   ""Sid"": ""1122"",
   ""Technique ID"": ""T1611.002"",
   ""Technique Name"": ""Lateral Movement via Remote Desktop Protocol (RDP)"",
   ""Quotes"": [
     """",
     """"
   ],
   ""Explanation"": ""The rule is looking for an HTTP request to access the /etc/passwd file, which contains sensitive information like usernames and hashed passwords. RDP is a remote access protocol that allows users to connect to a remote computer over a network. By accessing the /etc/passwd file, the attacker could obtain a list of valid usernames to use for RDP attacks.""
 }","['T1190', 'T1611.002']",['T1087']
1129,"
 {
   ""Sid"": ""1129"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an HTTP request contains `.htaccess` in the URI, which may indicate an attempt to access configuration files or perform reconnaissance on a web server.""
 }
 
 {
   ""Sid"": ""1129"",
   ""Technique ID"": ""T1595.001"",
   ""Technique Name"": ""Web Server Directory Traversal"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an HTTP request contains `.htaccess` in the URI, which may indicate an attempt to access files outside of the intended directory structure of a web server.""
 }
 ","['T1190', 'T1595.001']",['T1170']
1133,"
 [
   {
     ""Sid"": ""1133"",
     ""Technique ID"": ""T1595"",
     ""Technique Name"": ""Port Scanning"",
     ""Quotes"": ""The adversary uses a technique to probe a target host for open ports or services."",
     ""Explanation"": ""The rule triggers on the port scan activity and the content of the packet match with the given pattern, which we can identify this rule is related to \""Port Scanning\"" technique.""
   },
   {
     ""Sid"": ""1133"",
     ""Technique ID"": ""T1344"",
     ""Technique Name"": ""Credential Harvesting: Password Spraying"",
     ""Quotes"": ""The adversary uses a technique to guess credentials by attempting to authenticate with many different passwords against a target host or service."",
     ""Explanation"": ""This rule is also related to \""Credential Harvesting: Password Spraying\"" technique as the adversary tries to brute force a password using a password spray technique.""
   }
 ]
 ","['T1595', 'T1344']","['T1018', 'T1040', 'T1046']"
1434,"
 {
   ""Sid"": ""1434"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""Adversaries may use available command or scripting interpreter tools to execute commands and scripts on the victim system."",
     ""Command or scripting interpreters can be used to perform a variety of tasks, including but not limited to:""
   ],
   ""Explanation"": ""The Snort rule triggers when an HTTP request contains the string \""/bash_history\"", which is a file that contains a history of commands that have been executed on a system. This suggests that an attacker is attempting to access this file, potentially to obtain information about past commands that have been run on the system and use that information to escalate privileges or perform other malicious actions.""
 }
 {
   ""Sid"": ""1434"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Gather Victim Host Information"",
   ""Quotes"": [
     ""Adversaries may gather information about the victim host to aid in planning and executing attacks.""
   ],
   ""Explanation"": ""The Snort rule triggers when an HTTP request contains the string \""/bash_history\"", which is a file that contains a history of commands that have been executed on a system. This suggests that an attacker is attempting to access this file, potentially to obtain information about commands that have been run and use that information to gain insights about the victim's environment and identify potential vulnerabilities to exploit.""
 }
 ","['T1105', 'T1110']",['T1552']
1638,"
 [
   {
     ""Sid"": ""1638"",
     ""Technique ID"": ""T1118"",
     ""Technique Name"": ""Remote Services Scanning"",
     ""Quotes"": [
       ""\""SSH Version map attempt\""""
     ],
     ""Explanation"": ""The Snort rule is looking for SSH version information, which is consistent with the goal of remote services scanning.""
   },
   {
     ""Sid"": ""1638"",
     ""Technique ID"": ""T1595"",
     ""Technique Name"": ""Network Share Discovery"",
     ""Quotes"": [
       ""\""SSH Version map attempt\""""
     ],
     ""Explanation"": ""The Snort rule is looking for SSH version information, which could be used to discover network shares.""
   }
 ]
 ","['T1118', 'T1595']","['T1018', 'T1040', 'T1046']"
1817,"
 [
   {
     ""Sid"": ""1817"",
     ""Technique ID"": ""T1078"",
     ""Technique Name"": ""Valid Accounts"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a login attempt is made to MS Site Server using a default login. This indicates that the attacker is attempting to use a known valid account to gain access to the system.""
   },
   {
     ""Sid"": ""1817"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploitation for Credential Access"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a login attempt is made to MS Site Server using a default login. This indicates that the attacker is attempting to exploit a vulnerability in the MS Site Server software to gain access to the system.""
   }
 ]
 ","['T1078', 'T1190']",['T1078']
1859,"
 {
   ""Sid"": ""1859"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": [""""],
   ""Explanation"": ""The rule looks for attempts to access a webapp through Oracle JavaServer by using the default password. This suggests an attacker is attempting to brute force the webapp.""
 }
 ",['T1110'],['T1078']
1860,"
 [
   {
     ""Sid"": ""1860"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Credential Dumping"",
     ""Quotes"": [
       ""\""Credential Dumping\"" is a technique in which an adversary extracts credentials from a compromised system or network."",
       ""Examples of credential dumping techniques include extracting credentials from memory, extracting credentials from a credential store, and extracting credentials from a web browser.""
     ],
     ""Explanation"": ""This rule triggers when a Linksys router receives a Basic authorization header containing the default password \""admin\"". This suggests that an adversary is attempting to access the router using the default credentials, which is a common credential dumping technique.""
   },
   {
     ""Sid"": ""1860"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": [
       ""\""Brute force\"" is a technique in which an adversary attempts to guess a password or other authentication credentials by trying all possible combinations."",
       ""Brute force attacks can be automated using tools that generate and test large numbers of possible credentials.""
     ],
     ""Explanation"": ""This rule triggers when a Linksys router receives a Basic authorization header containing the default password \""admin\"". While this could be a legitimate login attempt, it is also possible that an adversary is attempting to brute force the router's password by trying the default credentials.""
   }
 ]
 ","['T1110', 'T1190']",['T1078']
1861,"
 [
   {
     ""Sid"": ""1861"",
     ""Technique ID"": ""T1078"",
     ""Technique Name"": ""Valid Accounts"",
     ""Quotes"": [
       ""Adversaries may attempt to access or compromise systems by using valid accounts in order to avoid detection."",
       ""This includes using default credentials or accounts that have been compromised through other means.""
     ],
     ""Explanation"": ""The IDS rule is detecting attempts to log in to a Linksys router using the default username and password, which is a valid account. This suggests that the adversary may be trying to compromise the router by using a valid account to avoid detection.""
   },
   {
     ""Sid"": ""1861"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [
       ""Adversaries may sniff network traffic in order to collect credentials, session tokens, or other sensitive information."",
       ""This can be done using a variety of tools, such as Wireshark or tcpdump.""
     ],
     ""Explanation"": ""The IDS rule is detecting traffic that is attempting to log in to a Linksys router using the default username and password. This suggests that the adversary may be sniffing network traffic in order to collect credentials.""
   }
 ]
 ","['T1078', 'T1110']",['T1078']
1917,"
 {
   ""Sid"": ""1917"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Scanning"",
   ""Quotes"": [
     ""\""M-SEARCH \"""",
     ""\""ssdp|3A|discover\""""
   ],
   ""Explanation"": ""The rule detects UPnP service discovery attempts, which is a technique used for network service scanning.""
 }
 ",['T1046'],"['T1018', 'T1040', 'T1046']"
2041,"{
   ""Sid"": ""2041"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule is looking for an xtacacs failed response. This can be an indicator of a potential attack attempt, as an attacker may be trying to exploit a vulnerability in an xtacacs server. This technique is attempting to exploit a weakness in an application that is exposed to the public internet.""
 }
 {
   ""Sid"": ""2041"",
   ""Technique ID"": ""T1598.003"",
   ""Technique Name"": ""X.509 Certificate Validation - Subject Field"",
   ""Quotes"": [],
   ""Explanation"": ""The rule is looking for a failed xtacacs response. This can be an indicator of a potential attack attempt, as an attacker may be trying to exploit a vulnerability in an xtacacs server. This technique is attempting to validate the subject field of an X.509 certificate.""
 }","['T1190', 'T1598.003']","['T1018', 'T1040', 'T1046']"
2043,"{
   ""Sid"": ""2043"",
   ""Technique ID"": ""T1593"",
   ""Technique Name"": ""Psexec"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for ISAKMP login failures, which could be an indicator of an attempt to exploit a vulnerability in the ISAKMP protocol. Psexec is a technique that can be used to remotely execute commands on a target system, and it often uses ISAKMP to establish a connection.""
 }
 {
   ""Sid"": ""2043"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Credential Access"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for ISAKMP login failures, which could be an indicator of an attempt to exploit a vulnerability in the ISAKMP protocol. Exploitation for credential access is a technique that can be used to gain access to a target system's credentials, and it often uses ISAKMP to establish a connection.""
 }","['T1593', 'T1190']","['T1018', 'T1040', 'T1046']"
2145,"
 [
   {
     ""Sid"": ""2145"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Password Spraying"",
     ""Quotes"": [
       ""\""password=admin\""""
     ],
     ""Explanation"": ""The rule detects attempts to log in to a web application using the default password \""admin\"". This is a common technique used in password spraying attacks, where an attacker tries to guess the password of multiple accounts using a common password.""
   },
   {
     ""Sid"": ""2145"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [
       ""\""/admin.php\"""",
       ""\""admin.php default password admin attempt\""""
     ],
     ""Explanation"": ""The rule detects attempts to exploit a vulnerability in a web application. The vulnerability is likely located in the \""admin.php\"" file, and it allows an attacker to log in to the application using the default password \""admin\"". This is a common technique used in web application attacks, where an attacker tries to exploit a vulnerability in a web application to gain access to the system.""
   }
 ]
 ","['T1110', 'T1190']",['T1078']
2146,"
 [
   {
     ""Sid"": ""2146"",
     ""Technique ID"": ""T1210.001"",
     ""Technique Name"": ""Exploitation of Remote Services"",
     ""Quotes"": [
       ""\""Using brute force attack to access server resources\""""
     ],
     ""Explanation"": ""The rule triggers when an attempt to access the admin.php file of a TextPortal server is detected. The attacker is trying to exploit a default password (12345) to gain unauthorized access to the server.""
   },
   {
     ""Sid"": ""2146"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Credential Access"",
     ""Quotes"": [
       ""\""Attempting to use a known default account\""""
     ],
     ""Explanation"": ""The rule triggers when an attempt to access the admin.php file of a TextPortal server is detected. The attacker is trying to exploit a default password (12345) to gain unauthorized access to the server.""
   }
 ]
 ","['T1210.001', 'T1190']",['T1078']
