Sid,Response,Technique_id,True_labels
37245,"[TextBlock(text='[\n  {\n    ""sid"": ""37245"",\n    ""Technique ID"": ""T1001"",\n    ""Technique Name"": ""Data Obfuscation"",\n    ""Quotes"": [\n      ""content:\\""=@eval(base64_decode($_POST\\""""\n    ],\n    ""Explanation"": ""The rule is looking for obfuscated data in the HTTP client body, specifically a base64-decoded string, which is a common technique used by malware to obfuscate data.""\n  },\n  {\n    ""sid"": ""37245"",\n    ""Technique ID"": ""T1100"",\n    ""Technique Name"": ""Web Shell"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-CNC Win.Backdoor.Chopper web shell connection\\""""\n    ],\n    ""Explanation"": ""The rule explicitly mentions that it is detecting a web shell connection, which is a technique used by adversaries to gain remote access and control over a compromised system.""\n  },\n  {\n    ""sid"": ""37245"",\n    ""Technique ID"": ""T1132"",\n    ""Technique Name"": ""Data Encoding"",\n    ""Quotes"": [\n      ""content:\\""=@eval(base64_decode($_POST\\""""\n    ],\n    ""Explanation"": ""The rule is looking for base64-decoded data in the HTTP client body, which is a form of data encoding used by adversaries to obfuscate and transmit data.""\n  }\n]', type='text')]","['T1001', 'T1100', 'T1132']","['T1001', 'T1219']"
56606,"[TextBlock(text='[\n  {\n    ""sid"": ""56606"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Site Content"",\n    ""Quotes"": [\n      ""alert tcp $EXTERNAL_NET $HTTP_PORTS - $HOME_NET any"",\n      ""http_header"",\n      ""Content-Type: application/json|5C 3B| charset=utf-8"",\n      ""Strict-Transport-Security: max-age=10890000"",\n      ""Cache-Control: public, immutable, max-age=315360000"",\n      ""X-Cache: HIT, HIT"",\n      ""Vary: X-AbVariant, X-AltUrl, Accept-Encoding""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect inbound HTTP traffic containing specific headers and content that are associated with a malware variant called \'Rat.Tool.CSBundleUSATodayServer\'. The rule inspects the HTTP headers and content, which aligns with the \'Malicious Web Site Content\' technique, where adversaries host malicious content on a web server to exploit clients.""\n  },\n  {\n    ""sid"": ""56606"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Malicious Web Site"",\n    ""Quotes"": [\n      ""alert tcp $EXTERNAL_NET $HTTP_PORTS - $HOME_NET any"",\n      ""http_header"",\n      ""Content-Type: application/json|5C 3B| charset=utf-8"",\n      ""Strict-Transport-Security: max-age=10890000"",\n      ""Cache-Control: public, immutable, max-age=315360000"",\n      ""X-Cache: HIT, HIT"",\n      ""Vary: X-AbVariant, X-AltUrl, Accept-Encoding""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect inbound HTTP traffic containing specific headers and content that are associated with a malware variant called \'Rat.Tool.CSBundleUSATodayServer\'. The rule inspects the HTTP headers and content, which aligns with the \'Malicious Web Site\' technique, where adversaries host malicious content on a web server to exploit clients.""\n  }\n]', type='text')]","['T1071.001', 'T1071']",['T1071']
56614,"[TextBlock(text='[\n  {\n    ""sid"": ""56614"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Web Service"",\n    ""Quotes"": [\n      ""pcre:\\""/^/v1/(queue|profile|docs/wsdl|pull)/i\\""""\n    ],\n    ""Explanation"": ""The Snort rule includes a PCRE pattern that matches specific URI paths (/v1/queue, /v1/profile, /v1/docs/wsdl, /v1/pull) commonly used by Cobalt Strike beacons for communication with the C2 server, indicating the detection of web service abuse.""\n  },\n  {\n    ""sid"": ""56614"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""http_header"",\n      ""http_uri"",\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically designed to detect Cobalt Strike beacon traffic over HTTP, which is an application layer protocol. The rule includes various HTTP-related content matches and modifiers, indicating the detection of malicious activity using the application layer protocol.""\n  },\n  {\n    ""sid"": ""56614"",\n    ""Technique ID"": ""T1090"",\n    ""Technique Name"": ""Proxy"",\n    ""Quotes"": [\n      ""content:\\""|5C 3B|auth=1|7D|\\""""\n    ],\n    ""Explanation"": ""The Snort rule includes a content match for \'\\\\;auth=1}\', which is a pattern commonly used by Cobalt Strike beacons to indicate the use of a proxy for communication with the C2 server. This suggests the detection of proxy usage, which is a technique employed by adversaries to hide their traffic and evade detection.""\n  }\n]', type='text')]","['T1071.001', 'T1071', 'T1090']",['T1083']
12372,"[TextBlock(text='[\n  {\n    ""sid"": ""12372"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Content"",\n    ""Quotes"": [\n      ""\\""MALWARE-OTHER Keylogger mg-shadow 2.0 runtime detection\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect the presence of a keylogger malware called \'mg-shadow 2.0\' in network traffic, which is a form of malicious web content delivered to the victim\'s system.""\n  },\n  {\n    ""sid"": ""12372"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""\\""service:smtp\\""""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for the malware signature in SMTP (email) traffic, which is an application layer protocol.""\n  }\n]', type='text')]","['T1071.001', 'T1071']",['T1056']
59348,"[TextBlock(text='[\n  {\n    ""sid"": ""59348"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""content:\\""<buname -a:\\"",fast_pattern,nocase;"",\n      ""content:\\""<bServer Name:\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for specific patterns in the HTTP response that indicate the presence of a PHP webshell named CWShell. The patterns \'<buname -a:\' and \'<bServer Name:\' suggest that the webshell is attempting to gather system information, which aligns with the \'Server Software Component\' technique from MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""59348"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:http;""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic, which is an application layer protocol. This matches the \'Application Layer Protocol\' technique from MITRE ATT&CK, as the webshell is likely using HTTP as a communication channel.""\n  },\n  {\n    ""sid"": ""59348"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""content:\\""<buname -a:\\"",fast_pattern,nocase;""\n    ],\n    ""Explanation"": ""The pattern \'<buname -a:\' in the Snort rule suggests that the webshell is executing system commands, specifically the \'uname -a\' command to gather system information. This aligns with the \'Command and Scripting Interpreter\' technique from MITRE ATT&CK, as the webshell is likely using a command interpreter to execute system commands.""\n  }\n]', type='text')]","['T1505', 'T1071', 'T1059']",['T1505']
39642,"[TextBlock(text='[\n  {\n    ""sid"": ""39642"",\n    ""Technique ID"": ""T1005"",\n    ""Technique Name"": ""Data from Local System"",\n    ""Quotes"": [\n      ""content:\\""conf/securitydbData.xml\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for attempts to access the \'conf/securitydbData.xml\' file, which likely contains sensitive configuration data from the local system. This aligns with the \'Data from Local System\' technique, where adversaries attempt to collect data from the local system.""\n  },\n  {\n    ""sid"": ""39642"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""alert tcp $EXTERNAL_NET any - $HOME_NET 9090"",\n      ""http_uri; content:\\""/servlets/FetchFile\\"",fast_pattern,nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is detecting attempts to exploit a public-facing web application (WebNMS framework server) by accessing a specific servlet (\'/servlets/FetchFile\'). This aligns with the \'Exploit Public-Facing Application\' technique, where adversaries attempt to exploit vulnerabilities in internet-facing applications.""\n  }\n]', type='text')]","['T1005', 'T1190']",['T1003']
40238,"[TextBlock(text='[\n  {\n    ""sid"": ""40238"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Site Content Viewing"",\n    ""Quotes"": [\n      ""http_uri; content:\\""/post.php\\"",fast_pattern,nocase;"",\n      ""http_client_body; content:\\""type=\\"",nocase; content:\\""hwid=\\"",nocase; content:\\""pcname=\\"",nocase; content:\\""username=\\"",nocase; content:\\""password=\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect outbound connections from a compromised system to a malicious website, where it sends sensitive information like hardware ID, PC name, username, and password. This aligns with the Malicious Web Site Content Viewing technique, where malware causes a user\'s web browser to view malicious content hosted on an external website.""\n  },\n  {\n    ""sid"": ""40238"",\n    ""Technique ID"": ""T1090"",\n    ""Technique Name"": ""Proxy"",\n    ""Quotes"": [\n      ""alert tcp $HOME_NET any - $EXTERNAL_NET $HTTP_PORTS""\n    ],\n    ""Explanation"": ""The Snort rule is looking for outbound HTTP traffic from the internal network ($HOME_NET) to the external network ($EXTERNAL_NET), which could indicate the use of a proxy to relay malicious traffic or exfiltrate data.""\n  },\n  {\n    ""sid"": ""40238"",\n    ""Technique ID"": ""T1056.001"",\n    ""Technique Name"": ""Keylogging"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-CNC Win.Keylogger.AgentTesla variant outbound connection\\""""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions \'Win.Keylogger.AgentTesla\', which is a known keylogger malware. The rule is designed to detect outbound connections from systems infected with this keylogger, which aligns with the Keylogging technique.""\n  }\n]', type='text')]","['T1071.001', 'T1090', 'T1056.001']",['T1056']
29918,"[TextBlock(text='[\n  {\n    ""sid"": ""29918"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""Win.Keylogger.Vacky system information disclosure""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect the Vacky keylogger malware, which likely uses a command and scripting interpreter to execute its malicious code and gather system information.""\n  },\n  {\n    ""sid"": ""29918"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""Win.Keylogger.Vacky system information disclosure""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions \'Win.Keylogger.Vacky\', which is a keylogger malware designed to capture user input, such as keystrokes, aligning with the Input Capture technique.""\n  }\n]', type='text')]","['T1059', 'T1056']",['T1056']
13236,"[TextBlock(text='[\n  {\n    ""sid"": ""13236"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Keylogger active Keylogger 3.9.2 runtime detection"",\n      ""Attached (ZIP file) to this email are the activity logs that you have requested.""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a specific keylogger malware (Keylogger 3.9.2) that captures user input, such as keystrokes, and sends the logged activity to the attacker via email attachments. This aligns with the Input Capture technique, which involves capturing user input data, such as keystrokes, for purposes like credential theft.""\n  },\n  {\n    ""sid"": ""13236"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""alert tcp $HOME_NET any - $EXTERNAL_NET 25"",\n      ""service:smtp""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for traffic on port 25, which is the standard port for SMTP (Simple Mail Transfer Protocol). This indicates that the rule is targeting the Application Layer Protocol technique, where malware communicates over a commonly used protocol like SMTP to blend in with legitimate traffic.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
47399,"[TextBlock(text='[\n  {\n    ""sid"": ""47399"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""content:\\""Microsoft Windows XP [Version\\"",depth 29;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for outbound traffic containing the string \'Microsoft Windows XP [Version\', which suggests an attempt to execute the Windows command interpreter cmd.exe. This aligns with the MITRE ATT&CK technique \'Command and Scripting Interpreter\', which involves executing malicious code through an interpreter like cmd.exe.""\n  },\n  {\n    ""sid"": ""47399"",\n    ""Technique ID"": ""T1090"",\n    ""Technique Name"": ""Proxy"",\n    ""Quotes"": [\n      ""alert ip $HOME_NET any - $EXTERNAL_NET any""\n    ],\n    ""Explanation"": ""The Snort rule is monitoring outbound traffic from the internal network ($HOME_NET) to the external network ($EXTERNAL_NET), which could indicate the use of a proxy to relay network traffic and potentially bypass security controls. This relates to the MITRE ATT&CK technique \'Proxy\', which involves using a proxy server to hide malicious traffic or maintain persistence on a compromised system.""\n  }\n]', type='text')]","['T1059', 'T1090']",['T1059']
7180,"[TextBlock(text='[\n  {\n    ""sid"": ""7180"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Keylogger desktop detective 2000 runtime detection - init connection""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect the initialization of a connection related to the Desktop Detective 2000 keylogger malware, which likely uses a command and scripting interpreter to execute its malicious code.""\n  },\n  {\n    ""sid"": ""7180"", \n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Keylogger desktop detective 2000 runtime detection - init connection""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions \'Keylogger\', which is a type of malware that captures user input, such as keystrokes, aligning with the Input Capture technique.""\n  }\n]', type='text')]","['T1059', 'T1056']",['T1056']
56617,"[TextBlock(text='[\n  {\n    ""sid"": ""56617"",\n    ""Technique ID"": ""T1573"",\n    ""Technique Name"": ""Encrypted Channel"",\n    ""Quotes"": [\n      ""Cache-Control: public,max-age=31536000"",\n      ""Server: UploadServer"",\n      ""Vary: Accept-Encoding, Fastly-SSL"",\n      ""x-api-version: F-X"",\n      ""x-Firefox-Spdy: h2"",\n      ""x-served-by: cache-mdw17344-MDW""\n    ],\n    ""Explanation"": ""The Snort rule contains various headers and fields that are commonly used in encrypted web traffic, suggesting the detection of an encrypted communication channel, which aligns with the Encrypted Channel technique.""\n  },\n  {\n    ""sid"": ""56617"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""alert tcp $EXTERNAL_NET $HTTP_PORTS - $HOME_NET any"",\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for traffic over the HTTP protocol, which falls under the Application Layer Protocol technique.""\n  },\n  {\n    ""sid"": ""56617"",\n    ""Technique ID"": ""T1219"",\n    ""Technique Name"": ""Remote Access Software"",\n    ""Quotes"": [\n      ""MALWARE-CNC Cobalt Strike beacon inbound connection attempt""\n    ],\n    ""Explanation"": ""The Snort rule explicitly mentions \'Cobalt Strike beacon\', which is a remote access tool used by adversaries, aligning with the Remote Access Software technique.""\n  }\n]', type='text')]","['T1573', 'T1071', 'T1219']",['T1102']
19172,"[TextBlock(text='[\n  {\n    ""sid"": ""19172"",\n    ""Technique ID"": ""T1038"",\n    ""Technique Name"": ""Data Obfuscation"",\n    ""Quotes"": [\n      ""content:\\""i|00|e|00|s|00|h|00|i|00|m|00|s|00|.|00|d|00|l|00|l|00|\\"",fast_pattern,nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for obfuscated data in the form of a Unicode-encoded string \'ieshims.dll\', which is likely an attempt to bypass security controls or hide malicious code.""\n  },\n  {\n    ""sid"": ""19172"",\n    ""Technique ID"": ""T1211"",\n    ""Technique Name"": ""Exploitation for Defense Evasion"",\n    ""Quotes"": [\n      ""msg:\\""BROWSER-IE Microsoft Internet Explorer 8 ieshims.dll dll-load exploit attempt\\"";""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions an exploit attempt related to the \'ieshims.dll\' DLL in Microsoft Internet Explorer 8, which suggests an attempt to exploit a vulnerability for defense evasion purposes.""\n  }\n]', type='text')]","['T1038', 'T1211']",['T1574']
57252,"[TextBlock(text='[\n  {\n    ""sid"": ""57252"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component: Web Shell"",\n    ""Quotes"": [\n      ""Microsoft Exchange Server arbitrary file write attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect an attempt to write arbitrary files on a Microsoft Exchange Server, which could potentially be used to deploy a web shell. Web shells are malicious scripts or programs that allow remote administration of a compromised server, and they are often used by attackers to maintain persistent access and facilitate further malicious activities.""\n  },\n  {\n    ""sid"": ""57252"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""Microsoft Exchange Server arbitrary file write attempt""\n    ],\n    ""Explanation"": ""The rule is specifically looking for an attempt to exploit a vulnerability in Microsoft Exchange Server, which is a public-facing application. Exploiting vulnerabilities in public-facing applications is a common technique used by attackers to gain initial access or escalate privileges within a target network.""\n  }\n]', type='text')]","['T1505', 'T1190']",['T1106']
58789,"[TextBlock(text='[\n  {\n    ""sid"": ""58789"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""Apache Log4j logging remote code execution attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the Log4j vulnerability in Apache web servers, which is a public-facing application. This vulnerability allows remote code execution, which aligns with the \'Exploit Public-Facing Application\' technique.""\n  },\n  {\n    ""sid"": ""58789"",\n    ""Technique ID"": ""T1609"",\n    ""Technique Name"": ""Java Deserialization"",\n    ""Quotes"": [\n      ""$%257b"",\n      ""/\\\\x24%257b.{0,200}(%(25)?24|\\\\x24)(%(25)?7b|\\\\x7b).{0,200}(%(25)?3a|\\\\x3a)(%(25)?(27|2d|5c|22)|[\\\\x27\\\\x2d\\\\x5c\\\\x22])*([jndi\\\\x7d\\\\x3a\\\\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\\\\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\\\\x22\\\\x27])?(%(25)?(3a|7d)|[\\\\x3a\\\\x7djndi])/i""\n    ],\n    ""Explanation"": ""The Snort rule includes specific patterns to detect Java deserialization payloads related to the Log4j vulnerability. Java deserialization is a technique used to exploit the Log4j vulnerability and achieve remote code execution.""\n  }\n]', type='text')]","['T1190', 'T1609']",['T1190']
