Sid,Response,Technique_id,True_labels
37245,"{
   ""Sid"": ""37245"",
   ""Technique ID"": ""T1001"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": [
     ""\""content:\""=@eval(base64_decode($_POST"",
     ""sid:37245; rev:4""
   ],
   ""Explanation"": ""The rule triggers on HTTP traffic that contains a web shell payload, which is a technique commonly used by adversaries to gain remote access to a system.""
 }
 {
   ""Sid"": ""37245"",
   ""Technique ID"": ""T1132"",
   ""Technique Name"": ""Data Encrypted for Impact"",
   ""Quotes"": [
     ""\""content:\""=@eval(base64_decode($_POST"",
     ""sid:37245; rev:4""
   ],
   ""Explanation"": ""The rule triggers on HTTP traffic that contains a base64-encoded payload, which is a technique commonly used by adversaries to obfuscate malicious content and evade detection.""
 }","['T1001', 'T1132']","['T1001', 'T1219']"
56606,"
 {
   ""Sid"": ""56606"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Control"",
   ""Quotes"": ""The Rat.Tool.CSBundleUSATodayServer is a variant of the Rat.Tool.CSBundle malware family."",
   ""Explanation"": ""The rule triggers when a command is sent to a compromised machine from a remote server, which is a characteristic of Command and Control communication.""
 }
 {
   ""Sid"": ""56606"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Data Exfiltration"",
   ""Quotes"": ""The malware is able to exfiltrate data from the compromised machine."",
   ""Explanation"": ""The malware variant mentioned in the rule (Rat.Tool.CSBundleUSATodayServer) is known for its data exfiltration capabilities.""
 }
 ","['T1105', 'T1071']",['T1071']
56614,"
 {
   ""Sid"": ""56614"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Control"",
   ""Quotes"": [
     """",
     """"
   ],
   ""Explanation"": ""The rule detects Cobalt Strike beacon connections, which are used for command and control of compromised systems.""
 }
 ",['T1105'],['T1083']
12372,"{
   ""Rule"": {
     ""Sid"": ""12372"",
     ""Technique ID"": ""T1517"",
     ""Technique Name"": ""Keylogging"",
     ""Quotes"": [],
     ""Explanation"": ""This rule specifically mentions \""Keylogger\"" and \""mg-shadow,\"" indicating that it is looking for traffic related to keylogging malware.""
   },
   ""Rule"": {
     ""Sid"": ""12372"",
     ""Technique ID"": ""T1107"",
     ""Technique Name"": ""Network Service Scanning"",
     ""Quotes"": [],
     ""Explanation"": ""This rule looks for a specific pattern in SMTP traffic, which could be indicative of network service scanning or reconnaissance activities.""
   }
 }","['T1517', 'T1107']",['T1056']
59348,"
 {
   ""Sid"": ""59348"",
   ""Technique ID"": ""T1083"",
   ""Technique Name"": ""Remote File Copy"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an outbound connection attempt that contains the string \""uname -a:\"" and \""Server Name:\"". This suggests that the connection is attempting to establish a shell on the target system, which is a common technique used by attackers to execute commands and extract data from the system.""
 }
 {
   ""Sid"": ""59348"",
   ""Technique ID"": ""T1199"",
   ""Technique Name"": ""Outbound Command and Control"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an outbound connection attempt that contains the string \""uname -a:\"" and \""Server Name:\"". This suggests that the connection is attempting to establish a command and control channel with a remote server, which is a common technique used by attackers to control compromised systems and extract data from them.""
 }
 ","['T1083', 'T1199']",['T1505']
59348,"
 {
   ""Sid"": 39642,
   ""Technique ID"": ""T1084"",
   ""Technique Name"": ""Credential Dumping"",
   ""Quotes"": [
     ""Adversaries may attempt to exfiltrate credentials from Windows systems by dumping the LSASS process in memory or from a hibernation (hiberfil.sys) file."",
     ""Adversaries may attempt to dump credentials from a compromised system by extracting the contents of the memory space used by the Local Security Authority Subsystem Service (LSASS)."",
     ""Adversaries may attempt to extract credentials by dumping the contents of the Security Account Manager (SAM) database, found in %WINDIR%\\system32\\config\\SAM.""
   ],
   ""Explanation"": ""The rule triggers when an attempt is made to access the file conf/securitydbData.xml, which may contain sensitive information such as credentials. This suggests that an attacker is attempting to dump credentials from the system.""
 }
 ",['T1084'],['T1003']
40238,"
 [
   {
     ""Sid"": ""40238"",
     ""Technique ID"": ""T1043"",
     ""Technique Name"": ""Exfiltration Over C2 Channel"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects outbound HTTP connections to a remote server. The attacker sends data in the body of the HTTP request, such as \""type\"", \""hwid\"", \""pcname\"", \""username\"", and \""password.\"" This technique is often used to exfiltrate sensitive information from the victim machine to the attacker's controlled server.""
   },
   {
     ""Sid"": ""40238"",
     ""Technique ID"": ""T1003"",
     ""Technique Name"": ""Masquerading"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an outbound HTTP connection to a remote server. The attacker uses the HTTP protocol to send data to the remote server, which may be used to masquerade as legitimate traffic.""
   }
 ]
 ","['T1043', 'T1003']",['T1056']
29918,"
 {
   ""29918"": [
     {
       ""Sid"": ""29918"",
       ""Technique ID"": ""T1005"",
       ""Technique Name"": ""Data from Local System"",
       ""Quotes"": ""The adversary may retrieve sensitive data from the local system via various methods. Data of interest may include credential information, configuration files, stored data, or other PII."",
       ""Explanation"": ""The rule detects Win.Keylogger.Vacky malware, which is known to collect and exfiltrate sensitive information from the compromised system. The malware employs keylogging techniques to capture keystrokes and other system information, which may include credentials, configuration files, or other PII.""
     },
     {
       ""Sid"": ""29918"",
       ""Technique ID"": ""T1003"",
       ""Technique Name"": ""OS Credential Dumping"",
       ""Quotes"": ""Credentials on a local system can be dumped using a variety of tools and techniques."",
       ""Explanation"": ""The rule detects Win.Keylogger.Vacky malware, which is known to dump OS credentials from the compromised system. The malware may use various techniques to extract credentials, such as extracting them from memory or using credential-dumping tools.""
     }
   ]
 }
 ","['T1005', 'T1003']",['T1056']
13236,"
 [
   {
     ""Sid"": ""13236"",
     ""Technique ID"": ""T1071"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": [],
     ""Explanation"": ""This rule looks for keystroke logging activity, which is a type of input capture. The rule looks for specific strings in the traffic that are associated with keystroke logging, such as \""Attached\\s+\\x28ZIP\\s+file\\x29\\s+to\\s+this\\s+email\\s+are\\s+the\\s+activity\\s+logs\\s+that\\s+you\\s+have\\s+requested\\x2E/ims\""""
   },
   {
     ""Sid"": ""13236"",
     ""Technique ID"": ""T1005"",
     ""Technique Name"": ""Data Encrypted"",
     ""Quotes"": [],
     ""Explanation"": ""The rule also looks for an encrypted ZIP file attachment, which is a common way to exfiltrate data from a compromised system. The rule looks for the string \""|28|ZIP\"" in the traffic, which is a signature for a ZIP file. The rule also looks for the string \""file|29|\"", which is a signature for an encrypted ZIP file.""
   }
 ]
 ","['T1071', 'T1005']",['T1056']
47399,"{
   ""Sid"": ""47399"",
   ""Technique ID"": ""T1088"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""\""Command-and-scripting interpreter:\"" to execute 15 commands.""
   ],
   ""Explanation"": ""The rule alerts on outbound traffic that contains a string used by Microsoft cmd.exe, which could indicate an attacker using a command or scripting interpreter to execute malicious code on a compromised system.""
 }",['T1088'],['T1059']
7180,"{
   ""Sid"": ""7180"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [
     ""\""tools like Ettercap, Wireshark, or Tcpdump to passively collect data that transits the network.\""""
   ],
   ""Explanation"": ""The rule detects a known keylogger connection initiation pattern, which can be used for network sniffing to collect data that transits the network.""
 }
 {
   ""Sid"": ""7180"",
   ""Technique ID"": ""T1038"",
   ""Technique Name"": ""Credential Dumping"",
   ""Quotes"": [
     ""\""Dumping password hashes from memory.\""""
   ],
   ""Explanation"": ""The rule detects a keylogger connection initiation pattern, which can be used for credential dumping by logging keystrokes and extracting passwords.""
 }","['T1046', 'T1038']",['T1056']
56617,"
 {
   ""Sid"": ""56617"",
   ""Technique ID"": ""T1132"",
   ""Technique Name"": ""Cobalt Strike Beacon"",
   ""Quotes"": [
     ""\""x-timer: S1580937960.346550,VS0,VE0\"""",
     ""\""Cache-Control: public,max-age=31536000\"""",
     ""\""Server: UploadServer\"""",
     ""\""Vary: Accept-Encoding, Fastly-SSL\"""",
     ""\""x-api-version: F-X\"""",
     ""\""x-Firefox-Spdy: h2\"""",
     ""\""x-served-by: cache-mdw17344-MDW\""""
   ],
   ""Explanation"": ""The rule detects inbound connections to a Cobalt Strike beacon, which is a tool that allows remote access to a compromised system. The rule uses a combination of content matching and flow analysis to identify beacon traffic.""
 }
 ",['T1132'],['T1102']
19172,"{
   ""Sid"": ""19172"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""DLL Search Order Hijacking"",
   ""Quotes"": [
     ""\""Exploiting a DLL hijacking vulnerability requires an attacker to be able to overwrite or replace files on the target system.\""""
   ],
   ""Explanation"": ""The rule detects an attempt to exploit a DLL hijacking vulnerability in Microsoft Internet Explorer 8 by loading a malicious DLL file named \""ieshims.dll\"".""
 }
 {
   ""Sid"": ""19172"",
   ""Technique ID"": ""T1543.003"",
   ""Technique Name"": ""Hijack Execution Flow: DLL Injection"",
   ""Quotes"": [
     ""\""Adversaries may inject malicious DLLs into legitimate processes to gain code execution and persistence, modify process behavior, and/or steal credentials. DLL injection is also a common technique for exploiting vulnerabilities in applications that dynamically load DLLs.\""""
   ],
   ""Explanation"": ""The rule detects an attempt to inject a malicious DLL file into a legitimate process, which is a common technique used to exploit DLL hijacking vulnerabilities.""
 }","['T1189', 'T1543.003']",['T1574']
57252,"
 {
   ""Sid"": ""57252"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for attempts to write arbitrary files to a Microsoft Exchange Server, which could be indicative of an attacker attempting to exploit a vulnerability in the server to gain remote code execution.""
 }
 {
   ""Sid"": ""57252"",
   ""Technique ID"": ""T1204"",
   ""Technique Name"": ""User Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for attempts to write arbitrary files to a Microsoft Exchange Server, which could be indicative of an attacker attempting to gain remote code execution by tricking a user into executing a malicious file.""
 }
 ","['T1190', 'T1204']",['T1106']
58789,"
 {
   ""Sid"": ""58789"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [
     ""Exploiting public-facing applications is a common technique used by adversaries to gain initial access to a network. This technique involves identifying and exploiting vulnerabilities in web applications, email servers, and other publicly accessible systems."",
     ""Adversaries may use automated tools or manual methods to identify vulnerable applications and exploit them using known vulnerabilities or zero-day exploits.""
   ],
   ""Explanation"": ""The rule looks for a specific pattern in the HTTP body that is commonly used in Apache Log4j logging remote code execution attacks. By matching this pattern, the rule can detect and block attempts to exploit this vulnerability.""
 },
 {
   ""Sid"": ""58789"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""钓鱼"",
   ""Quotes"": [
     ""Phishing is a technique used by adversaries to obtain sensitive information, such as credentials, financial information, or other personal data, by masquerading as a trusted entity."",
     ""Adversaries may use email, text messages, or social media to send phishing messages that appear to come from legitimate organizations or individuals.""
   ],
   ""Explanation"": ""The rule looks for a specific pattern in the HTTP body that is commonly used in phishing attacks. By matching this pattern, the rule can detect and block attempts to exploit this vulnerability.""
 }
 ","['T1190', 'T1203']",['T1190']
57906,"{
   ""Sid"": ""57906"",
   ""Technique ID"": ""T1078"",
   ""Technique Name"": ""Credential Stuffing"",
   ""Quotes"": ""\""The adversary uses an automated tool or script to try many different credential combinations to access a service.\"""",
   ""Explanation"": ""The rule triggers when the HTTP request contains \""Email=\"" and \""/autodiscover\"" which is related to Exchange autodiscover server side request forgery and credential stuffing attack.""
 }
 {
   ""Sid"": ""57906"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""\""The adversary takes advantage of a flaw in software or a browser to execute malicious code on victim systems connected through the web, without leveraging any user interaction or requiring the installation of additional software.\"""",
   ""Explanation"": ""The rule checks for specific URL patterns in the HTTP request, which could be related to exploiting a vulnerability in Microsoft Exchange autodiscover for remote code execution.""
 }","['T1078', 'T1190']",['T1190']
59219,"{
   ""Sid"": ""59219"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [
     ""\""abusing existing functionality or misusing a feature to cause unexpected or unintended effects\""""
   ],
   ""Explanation"": ""The rule looks for a PHP webshell with specific parameters, which could be used to execute arbitrary commands on the server.""
 }
 {
   ""Sid"": ""59219"",
   ""Technique ID"": ""T1484"",
   ""Technique Name"": ""File and Directory Discovery"",
   ""Quotes"": [
     ""\""searching for or enumerating files or directories on a file system\""""
   ],
   ""Explanation"": ""The rule looks for a parameter that could be used to perform directory traversal, which could allow the attacker to access sensitive files on the server.""
 }","['T1190', 'T1484']",['T1505']
30778,"
 [
   {
     ""Sid"": ""30778"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects a Heartbleed vulnerability, which is a type of public-facing application exploit.""
   },
   {
     ""Sid"": ""30778"",
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects a network sniffing attempt by monitoring traffic for Heartbleed vulnerability.""
   }
 ]
 ","['T1190', 'T1040']",['T1123']
4126,"{
   ""Sid"": ""4126"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": ""\""Veritas Backup Exec root connection attempt using default password hash\"""",
   ""Explanation"": ""The rule detects attempts to connect to a Veritas Backup Exec server using the default root password hash, which is a common brute-force attack technique.""
 }
 {
   ""Sid"": ""4126"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Credential Stuffing"",
   ""Quotes"": ""\""Veritas Backup Exec root connection attempt using default password hash\"""",
   ""Explanation"": ""The rule also detects attempts to use stolen credentials to log in to a Veritas Backup Exec server, which is a common credential stuffing technique.""
 }","['T1110', 'T1190']",['T1078']
32335,"
 {
   ""Sid"": ""32335"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects attempts to inject commands into a CGI environment variable, which could allow an attacker to execute arbitrary code on the server.""
 }
 {
   ""Sid"": ""32335"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects attempts to execute commands or scripts on the server, which could allow an attacker to gain control of the system.""
 }
 ","['T1190', 'T1105']",['T1204']
1676,"
 {
   ""Rules"": [
     {
       ""Sid"": ""1676"",
       ""Technique ID"": ""T1594"",
       ""Technique Name"": ""SQL Injection"",
       ""Quotes"": [
         ""\""select "",
         ""\"" union \""""
       ],
       ""Explanation"": ""The rule triggers when SQL queries containing \""select\"" and \""union\"" are detected, which are common indicators of SQL injection.""
     },
     {
       ""Sid"": ""1676"",
       ""Technique ID"": ""T1190"",
       ""Technique Name"": ""Exploitation for Client Execution"",
       ""Quotes"": [],
       ""Explanation"": ""The rule detects attempts to exploit SQL servers through SQL injection, which could lead to client-side execution of malicious code.""
     }
   ]
 }
 ","['T1594', 'T1190']",['T1213']
47639,"
 {
   ""Sid"": ""47639"",
   ""Technique ID"": ""T1048"",
   ""Technique Name"": ""Obfuscated Files or Information"",
   ""Quotes"": ""\""Obfuscation of command and control (C2) traffic is a basic evasion technique that can prevent network intrusion detection and prevention systems from recognizing the true nature of the communication. Any method that can be used to hide or disguise malicious activity can be used to obscure C2."",
   ""Explanation"": ""The rule detects DNS TXT response records that are larger than 300 bytes and contain a specific pattern. This pattern is commonly used to encode data in a way that is difficult to detect by traditional IDS systems. The rule is therefore related to the T1048 technique, which involves obfuscating files or information to evade detection.""
 }
 ",['T1048'],['T1048']
19079,"
 [
   {
     ""Sid"": ""19079"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Browser Exploitation"",
     ""Quotes"": [
       ""\""function post_info(info_array)\""""
     ],
     ""Explanation"": ""The rule detects attempts to exploit a vulnerability in Microsoft Internet Explorer by creating a malicious HTML element and appending it to a form. This technique is commonly used to execute arbitrary code on the victim's machine.""
   },
   {
     ""Sid"": ""19079"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": [
       ""\""info_array.length|3B| i ++\""""
     ],
     ""Explanation"": ""The rule detects attempts to exploit a vulnerability in Microsoft Internet Explorer by creating a malicious HTML element and appending it to a form. This technique is commonly used to execute arbitrary code on the victim's machine.""
   }
 ]
 ","['T1110', 'T1190']",['T1176']
58724,"
 {
   ""Sid"": ""58724"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to exploit a remote code execution vulnerability in the Apache Log4j library. Apache Log4j is a popular Java logging library, and this vulnerability allows an attacker to execute arbitrary code on a server that uses the library. The rule triggers when it detects a specific pattern in the HTTP header, which is consistent with the exploit attempt.""
 }
 ",['T1190'],['T1190']
37390,"{
   ""Sid"": ""37390"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Credential Dumping"",
   ""Quotes"": [
     ""\""Technique involves extracting credentials (e.g., hashes and cleartext passwords) from compromised systems.\""""
   ],
   ""Explanation"": ""The rule triggers an alert when an HTTP header with the string \""Authorization|3A|\"" (which is 'Authorization:' in Base64) is followed by the string \""YWRtaW5pc3RyYXRvcjptbDExMDA=\"" (which is 'administrator:ml1110' in Base64). Credential dumping could be a potential impact of the exploitation of this vulnerability, as it involves extracting credentials from compromised systems and the rule looks for a specific attempt to obtain credentials using HTTP.""
 },
 {
   ""Sid"": ""37390"",
   ""Technique ID"": ""T1078"",
   ""Technique Name"": ""Valid Accounts"",
   ""Quotes"": [
     ""\""Adversaries may use valid accounts with weak or default credentials to gain access to a system or to elevate privileges.\""""
   ],
   ""Explanation"": ""The rule triggers an alert when an HTTP header with the string \""Authorization|3A|\"" (which is 'Authorization:' in Base64) is followed by the string \""YWRtaW5pc3RyYXRvcjptbDExMDA=\"" (which is 'administrator:ml1110' in Base64). Valid accounts might be used with weak or default credentials to gain access to a system or to elevate privileges, as the rule looks for a specific attempt to exploit a weak or default credential.""
 }","['T1110', 'T1078']",['T1078']
27538,"{""Sid"": ""27538"", ""Technique ID"": ""T1078"", ""Technique Name"": ""Self-Signed Certificate"", ""Quotes"": [], ""Explanation"": ""The rule detects self-signed SSL certificates with a default \""MyCompany Ltd\"" organization name. Self-signed certificates are often used by attackers to impersonate legitimate websites and trick users into providing sensitive information.""}",['T1078'],['T1078']
26353,"[
   {
     ""Sid"": ""26353"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Domain Generation Algorithms"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on traffic that is trying to check the IP address against dyndns.org, which is a domain generation algorithm service. This rule is indicative of a domain generation algorithm being used to generate a large number of domains for malicious purposes.""
   },
   {
     ""Sid"": ""26353"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Network Service Scanning"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on traffic destined to port 80 (HTTP) and port 443 (HTTPS) on external IP addresses. This rule is indicative of network service scanning, as it is attempting to determine which services are running on the target host.""
   }
 ]","['T1190', 'T1105']",['T1043']
26353,"{
   ""Sid"": 1809,
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [],
   ""Explanation"": ""This rule detects an attempt to exploit a vulnerability in the Apache web server by sending a specially crafted HTTP request. The request contains the string \""X-CCCCCCC|3A 20|\"", which is a known exploit string. This exploit could allow an attacker to execute arbitrary code on the server.""
 }
 {
   ""Sid"": 1809,
   ""Technique ID"": ""T1499"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": [],
   ""Explanation"": ""This rule detects an attempt to upload a web shell to the server. The request contains the string \""X-CCCCCCC|3A 20|\"", which is a known web shell string. This web shell could allow an attacker to execute arbitrary commands on the server.""
 }","['T1190', 'T1499']",['T1190']
50954,"
 {
   ""Rules"": [
     {
       ""Sid"": ""50954"",
       ""Technique ID"": ""T1105"",
       ""Technique Name"": ""Command and Control"",
       ""Quotes"": [
         ""\""PhpSploit backdoor communication attempt\""""
       ],
       ""Explanation"": ""The rule looks for traffic going from an external network to an internal network with specific HTTP ports. It checks for the 'JHg9JF9QT1NUWy' string in the HTTP headers. This technique is used by various malware families to communicate with their command and control servers.""
     },
     {
       ""Sid"": ""50954"",
       ""Technique ID"": ""T1071"",
       ""Technique Name"": ""Remote Access Trojans"",
       ""Quotes"": [
         ""\""PhpSploit backdoor\""""
       ],
       ""Explanation"": ""The rule looks for traffic going from an external network to an internal network with specific HTTP ports. It checks for the 'JHg9JF9QT1NUWy' string in the HTTP headers. This technique is commonly used by remote access Trojans, which allow an attacker to remotely control a victim system.""
     }
   ]
 }
 ","['T1105', 'T1071']",['T1505']
35110,"{""Sid"": ""35110"", ""Technique ID"": ""T1189"", ""Technique Name"": ""Obfuscated Files or Information"", ""Quotes"": [], ""Explanation"": ""The rule looks for a specific classname within a file_data action which can be considered an obfuscated file.""}, {""Sid"": ""35110"", ""Technique ID"": ""T1187"", ""Technique Name"": ""Masquerading"", ""Quotes"": [], ""Explanation"": ""The rule looks for a specific classname within a file_data action which could also be considered masquerading.""}","['T1189', 'T1187']",['T1027']
