Sid,Response,Technique_id,True_labels
622,"{}{}{}{}{""ruleset"":[
 {
 ""Sid"":""622"",
 ""Technique ID"":""T1083"",
 ""Technique Name"":""File and Directory Discovery"",
 ""Quotes"": ['Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system'],
 ""Explanation"":""The rule triggers when a host on the external network sends a SYN packet to a host on the home network. This behavior is consistent with an adversary attempting to enumerate files and directories on the home network.""
 }
 ]}{}{""Sid"": ""622"", ""Technique ID"": ""T1124"", ""Technique Name"": ""System Time Discovery"", ""Quotes"": ""An adversary may gather the system time and/or time zone from a local or remote system"", ""Explanation"": ""The rule looks for an SYN scan. Adversaries may use system time discovery to coordinate attacks and avoid detection by aligning their activities with the system's time and time zone.""}{""matches"": []}{}{}{}",['T1124'],"['T1018', 'T1040', 'T1046']"
626,[]{}{}{}{}{}{}{}{}{}{},[],"['T1018', 'T1040', 'T1046']"
627,"{}{}{}{}{}{}{}{""Sid"": ""627"",""Technique ID"": ""T1036"",""Technique Name"": ""Masquerading"",""Quotes"": [],""Explanation"": ""The rule is looking for a specific pattern of A's and F's, which may be an attempt to masquerade the traffic as legitimate.""}{}[]{}",['T1036'],"['T1018', 'T1040', 'T1046']"
630,"{}{
   ""Sid"": ""630"",
   ""Technique ID"": ""T1016"",
   ""Technique Name"": ""System Network Configuration Discovery"",
   ""Quotes"": [
     ""Adversaries may look for details about the network configuration and settings, such as IP and/or MAC addresses, of systems they access or through information discovery of remote systems""
   ],
   ""Explanation"": ""The rule is used to detect portscan activity, which is a common technique used by adversaries to gather information about the network configuration of a system. The rule matches on TCP packets with the SYN flag set, which is the first packet in a TCP three-way handshake. The rule also matches on packets that are coming from the external network and going to the home network, which indicates that the packets are likely coming from an external source that is attempting to scan the network for open ports.""
 }{}{}{""Sid"": ""630"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""], ""Explanation"": ""The rule is looking for a portscan, which is a technique that is used to identify open ports on a network to exploit a weakness in an Internet-facing host or system.""}{}{}{}{}{}{}","['T1016', 'T1190']","['T1018', 'T1040', 'T1046']"
634,"{}{}{}{}
 [
   {
     ""Sid"": ""634"",
     ""Technique ID"": ""T1592"",
     ""Technique Name"": ""Gather Victim Host Information"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for Amanda client-version requests, which could be used to gather information about the victim's hosts.""
   }
 ]
 {}{}{}{}{}{
   ""Sid"": ""634"",
   ""Technique ID"": ""T1132"",
   ""Technique Name"": ""Data Encoding"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects Amanda client-version requests, which are typically used for reconnaissance purposes and can be used to encode or hide malicious data in their content.""
 }","['T1592', 'T1132']","['T1018', 'T1040', 'T1046']"
635,"{}{}
 {}
 {}{""Sid"": ""635"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""], ""Explanation"": ""The rule appears to be detecting an exploitation attempt against a public-facing XTACACS service, which could allow an adversary to gain initial access to a network.""}[]{}{}{}{}{""Sid"": ""635"", ""Technique ID"": ""T1136"", ""Technique Name"": ""Create Account"", ""Quotes"": [""""], ""Explanation"": ""The rule detects an XTACACS logout request, which could be used by an adversary to create an account on the target system.""}","['T1190', 'T1136']","['T1018', 'T1040', 'T1046']"
636,{}{}{}{}{}{}{}{}{}{}{},[],"['T1018', 'T1040', 'T1046']"
637,{}{}{}{}{}{}{}{}{}{}{},[],"['T1018', 'T1040', 'T1046']"
1090,"{""1090"": {""Sid"": ""1090"", ""Technique ID"": ""T1114"", ""Technique Name"": ""Email Collection"", ""Quotes"": [], ""Explanation"": ""The rule detects attempts to access the \""/authenticate.cgi\"" script with the query parameter \""PASSWORD\"" in the URI, which may be an attempt to compromise a web application or web server by exploiting a vulnerability in Allaire's Pro Web Shell. This technique is relevant because email collection often involves targeting user email to collect sensitive information.""}}{}{""Rules"": [{""Sid"": ""1090"", ""Technique ID"": ""T1104"", ""Technique Name"": ""Multi-Stage Channels"", ""Quotes"": [], ""Explanation"": ""The rule checks if there is a request to the URI /authenticate.cgi?PASSWORD and if there is a content config.ini in the packet data, this could be an attempt to use a multi-stage channel to execute commands on the server.""}]}{""1090"": {""Technique ID"": ""T1092"", ""Technique Name"": ""Communication Through Removable Media"", ""Quotes"": [], ""Explanation"": ""The rule checks for communication through removable media, which is a technique that can be used to transfer commands from system to system on potentially disconnected networks.""}}{""Sid"": ""1090"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""], ""Explanation"": ""The rule matches web application attack that targets internet-facing public-facing web servers/applications""}{""Sid"": ""1090"", ""Technique ID"": ""T1588"", ""Technique Name"": ""Obtain Capabilities"", ""Quotes"": ""Adversaries may buy and/or steal capabilities that can be used during targeting"", ""Explanation"": ""The rule is for a web server web application attack that is trying to download a configuration file. The adversary likely purchased or stole a capability to be able to perform this attack""}{""Rule_sid"": ""1090"", ""Techniques"": [{""Sid"": ""1090"", ""Technique ID"": ""T1078"", ""Technique Name"": ""Valid Accounts"", ""Quotes"": null, ""Explanation"": ""The rule checks for the pattern /authenticate.cgi?PASSWORD This pattern is used in attacks that try to use valid accounts to gain access to a system.""}]}{""Sid"": ""1090"", ""Technique ID"": ""T1105"", ""Technique Name"": ""Ingress Tool Transfer"", ""Quotes"": [""Adversaries may transfer tools or other files from an external system into a compromised environment""], ""Explanation"": ""The rule looks for a file ingress attempt with a URI containing \""authenticate.cgi?PASSWORD\"" and the content of the request containing \""config.ini\"". This technique is used by adversaries to transfer tools or other files from an external system into a compromised environment.""}{""Sid"": ""1090"", ""Technique ID"": ""T1134"", ""Technique Name"": ""Access Token Manipulation"", ""Quotes"": [""Adversaries may modify access tokens to operate under a different user or system security context to perform actions and bypass access controls""], ""Explanation"": ""The rule detects an attempt to access a web shell using the Allaire Pro Web Shell, which could indicate an attempt to modify access tokens to gain unauthorized access to the system.""}{}{
   ""Sid"": ""1090"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Data from Cloud Storage"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for web shell attempts to authenticate with the server and then access a configuration file. The data from the configuration file could be exfiltrated to a cloud storage service.""
 }","['T1114', 'T1104', 'T1092', 'T1190', 'T1588', 'T1078', 'T1105', 'T1134', 'T1110']",['T1505']
1100,"{}{}{""Sid"": ""1100"", ""Technique ID"": ""T1046"", ""Technique Name"": ""Network Service Discovery"", ""Quotes"": [""Adversaries may attempt to get a listing of services running on remote hosts and local network infrastructure devices, including those that may be vulnerable to remote software exploitation""], ""Explanation"": ""The rule looks for User-Agent: Java1.2.1. This is used for network service discovery. The rule is looking for a specific user agent that is used for network service discovery. This same technique is also described by the corresponding ATT&CK description.""}{""Sid"": ""1100"", ""Technique ID"": ""T1115"", ""Technique Name"": ""Clipboard Data"", ""Quotes"": [], ""Explanation"": ""The rule detects a probe used to gather information from the clipboard, which is a common technique used to steal sensitive data.""}{""Rules"": [{""Sid"": ""1100"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network"", ""Explanation"": ""The rule looks for HTTP requests with a specific User-Agent string, which may indicate an attempt to exploit a vulnerability in an HTTP server.""}]}{}{}{}{}{}{}","['T1046', 'T1115', 'T1190']","['T1018', 'T1040', 'T1046']"
1101,"{}{'Sid': '1101', 'Technique ID': 'T1007', 'Technique Name': 'System Service Discovery', 'Quotes': null, 'Explanation': 'The rule triggers an alert when it detects a connection to an external host from any port on the HTTP server. The rule also checks to see if the content ""User-Agent|3A| Webtrends Security Analyzer|0D 0A|"" is in the HTTP header, which is used by the Webtrends Security Analyzer to probe vulnerabilities on web servers.'}{}{""Sid"": ""1101"", ""Technique ID"": ""T1217"", ""Technique Name"": ""Browser Information Discovery"", ""Quotes"": [""Adversaries may enumerate information about browsers to learn more about compromised environments""], ""Explanation"": ""The rule matches traffic where the user agent string is 'Webtrends Security Analyzer'. This indicates that the attacker is using a web browser to scan the target web server for vulnerabilities. This technique is commonly used to identify potential targets for further exploitation.""}{""Sid"": ""1101"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""], ""Explanation"": ""The rule detects an HTTP probe from a Webtrends Security Analyzer, which could be an attempt to exploit a vulnerability in a web-facing application on the target host.""}{}{""Sid"": ""1101"", ""Technique ID"": ""T1124"", ""Technique Name"": ""System Time Discovery"", ""Quotes"": [""An adversary may gather the system time and/or time zone from a local or remote system""], ""Explanation"": ""The rule looks for a specific user-agent string that is used by Webtrends Security Analyzer, a tool that is used to scan for vulnerabilities in web applications. The rule also checks for the presence of a specific HTTP header, which is used by the tool to gather information about the system, including the system time and time zone.""}{}{
   ""Rules"": [
     {
       ""Sid"": ""1101"",
       ""Technique ID"": ""T1595"",
       ""Technique Name"": ""Active Scanning"",
       ""Quotes"": [
         ""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""
       ],
       ""Explanation"": ""The rule is designed to detect a web scan for vulnerabilities, exploiting such vulnerabilities could result in unauthorized access to victims' systems, the active scan is used for reconnaissance purposes.""
     }
   ]
 }{
   ""Rules"": [
     {
       ""Sid"": ""1101"",
       ""Technique ID"": ""T1593"",
       ""Technique Name"": ""Search Open Websites/Domains"",
       ""Quotes"": [],
       ""Explanation"": ""The rule looks for a specific User-Agent string that is commonly used by Webtrends Security Analyzer, a tool for scanning websites for vulnerabilities. This suggests that the adversary is using the tool to gather information about the target website, which could be used for targeting purposes.""
     }
   ]
 }{""Sid"": ""1101"", ""Technique ID"": ""T1132"", ""Technique Name"": ""Data Encoding"", ""Quotes"": [], ""Explanation"": ""The rule triggers when it detects a User-Agent header with the string \""Webtrends Security Analyzer\"". Adversaries may use data encoding to make the content of command and control traffic harder to detect, such as encoding the User-Agent header to avoid detection by security tools.""}","['T1007', 'T1217', 'T1190', 'T1124', 'T1595', 'T1593', 'T1132']","['T1018', 'T1040', 'T1046']"
1122,"{}{}{""Sid"": ""1122"", ""Technique ID"": ""T1111"", ""Technique Name"": ""Multi-Factor Authentication Interception"", ""Quotes"": ['Adversaries may target multi-factor authentication (MFA) mechanisms, (i'], ""Explanation"": ""The rule looks for attempts to access the /etc/passwd file, which may indicate an attempt to bypass multi-factor authentication.""}{
   ""Sid"": ""1122"",
   ""Technique ID"": ""T1092"",
   ""Technique Name"": ""Communication Through Removable Media"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for attempts to access the /etc/passwd file over HTTP, which could be an indication of an attacker trying to gather information about the system. This technique is relevant because it involves using removable media to transfer commands from system to system, which could be used to exfiltrate data from the compromised system.""
 }{""Sid"": ""1122"", ""Technique ID"": ""T1083"", ""Technique Name"": ""File and Directory Discovery"", ""Quotes"": [], ""Explanation"": ""The rule looks for access to '/etc/passwd' file, which could be an attempt to enumerate files and directories and find important information about the system.""}{}{}{}{}{}{""Sid"": ""1122"", ""Technique ID"": ""T1005"", ""Technique Name"": ""Data from Local System"", ""Quotes"": [], ""Explanation"": ""The rule checks for an attempt to access the /etc/passwd file by an HTTP request. If access is attempted to this local system file, it is a possibility that an adversary is trying to find sensitive information on the system.""}","['T1111', 'T1092', 'T1083', 'T1005']",['T1087']
1129,"{
   ""Sid"": ""1129"",
   ""Technique ID"": ""T1561"",
   ""Technique Name"": ""Disk Wipe"",
   ""Quotes"": [],
   ""Explanation"": "".htaccess files are used to configure a web server. An adversary may attempt to wipe or corrupt the .htaccess file to disrupt the normal functioning of the web server.""
 }{""Sid"": ""1129"", ""Technique ID"": ""T1016"", ""Technique Name"": ""System Network Configuration Discovery"", ""Quotes"": [""""], ""Explanation"": ""The rule looks for requests for the \"".htaccess\"" file, which is a configuration file for Apache web servers. An adversary could use this information to learn about the web server's configuration and settings.""}{
   ""1129"": [
     {
       ""Sid"": ""1129"",
       ""Technique ID"": ""T1040"",
       ""Technique Name"": ""Network Sniffing"",
       ""Quotes"": [
         ""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network""
       ],
       ""Explanation"": ""The rule contains 'content:"".htaccess"",fast_pattern,nocase;' which indicates that the rule is looking for .htaccess files in the network traffic, suggesting that the rule is designed to detect adversaries sniffing network traffic to capture information about the environment.""
     }
   ]
 }{}{""Sid"": ""1129"", ""Technique ID"": ""T1083"", ""Technique Name"": ""File and Directory Discovery"", ""Quotes"": [], ""Explanation"": ""The rule looks for access to \"".htaccess\"" file which is a configuration file for Apache web server, an adversary might be trying to enumerate files and directories for reconnaissance purposes.""}{""Sid"": ""1129"", ""Technique ID"": ""T1137"", ""Technique Name"": ""Office Application Startup"", ""Quotes"": null, ""Explanation"": ""The rule looks for access to \"".htaccess\"" files, which are often used by web applications. Adversaries may use Office applications for persistence between startups, and accessing \"".htaccess\"" files could be part of an attempt to establish persistence.""}{}{
   ""Sid"": ""1129"",
   ""Technique ID"": ""T1036"",
   ""Technique Name"": ""Masquerading"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for attempts to access \"".htaccess\"" files, which are often used to configure web servers. Adversaries may attempt to access these files to gather information about the web server configuration or to modify the configuration to gain unauthorized access to the web server.""
 }{}{""1129"": {""Sid"": ""1129"", ""Technique ID"": ""T1129"", ""Technique Name"": ""Shared Modules"", ""Quotes"": [], ""Explanation"": ""The rule triggers when a web server attempts to access the \"".htaccess\"" file, this could be an adversary attempting to load a shared module into the web server.""}}{}","['T1561', 'T1016', 'T1040', 'T1083', 'T1137', 'T1036', 'T1129']",['T1170']
1133,"{}{}{}[]{""Sid"": ""1133"", ""Technique ID"": ""T1133"", ""Technique Name"": ""External Remote Services"", ""Quotes"": [""Adversaries may leverage external-facing remote services to initially access and/or persist within a network""], ""Explanation"": ""The provided Snort IDS rule indicates that the adversary is sending a crafted HTTP packet to an external-facing host on port 80, with the goal of scanning for open ports or vulnerabilities on the target system. This behavior is consistent with the T1133 technique, as the adversary is leveraging an external remote service (HTTP) to gain initial access to the target network.""}{}{}{}{}{}{}",['T1133'],"['T1018', 'T1040', 'T1046']"
1434,"{
   ""1434"": {
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when the server receives a request with a uri containing /.bash_history, which may indicate an attempt to access user email to collect sensitive information.""
   }
 }{}{}{}{}{}{}{}{}{}{}",['T1114'],['T1552']
1638,"{}{}{}[]{""Sid"": ""1638"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""], ""Explanation"": ""Port 22 is commonly associated with the SSH protocol, which is used for remote login and administration of systems. An attempt to map SSH versions may indicate an adversary's attempt to identify and exploit vulnerabilities in specific SSH versions for initial access to the network.""}{}{}{""Sid"": ""1638"", ""Technique ID"": ""T1525"", ""Technique Name"": ""Implant Internal Image"", ""Quotes"": [""Adversaries may implant cloud or container images with malicious code to establish persistence after gaining access to an environment""], ""Explanation"": ""The IDS rule detects an attempt to map the SSH version, which could be used to identify systems vulnerable to exploit. Implanting a malicious image could provide a persistent presence on the system, allowing the adversary to maintain access and execute malicious code.""}{}{""ruleset_info"": [{""Sid"": ""1638"", ""Technique ID"": ""T1018"", ""Technique Name"": ""Remote System Discovery"", ""Quotes"": [], ""Explanation"": ""The rule alerts on SSH version mapping attempts, which can be used to discover remote systems on a network.""}]}{}","['T1190', 'T1525', 'T1018']","['T1018', 'T1040', 'T1046']"
1817,"{""Sid"": ""1817"", ""Technique ID"": ""T1189"", ""Technique Name"": ""Drive-by Compromise"", ""Quotes"": [], ""Explanation"": ""The rule checks for someone trying to authenticate using an old version of Microsoft Site Server, this could be the result of loading a website that tries to exploit a vulnerability in Microsoft Site Server by checking if the administrator account remains with the default password.""}
 [
   {
     ""Sid"": ""1817"",
     ""Technique ID"": ""T1539"",
     ""Technique Name"": ""Steal Web Session Cookie"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for a specific Authorization header with the string TERBUF9Bbm9ueW1vdXM in the Basic authorization scheme. A successful match indicates an attempt to log in to a Microsoft Site Server using a stolen web session cookie.""
   }
 ]
 {
 ""1817"": {
 ""Technique ID"": ""T1112"",
 ""Technique Name"": ""Modify Registry"",
 ""Quotes"": [
 ""Adversaries may interact with the Windows Registry to hide configuration information within Registry keys, remove information as part of cleaning up, or as part of other techniques to aid in persistence and execution""
 ],
 ""Explanation"": ""The rule checks for the presence of a specific string in HTTP traffic, which could indicate an attempt to access a hidden Registry key.""
 }
 }[]{""Sid"": ""1817"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network"", ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in the Microsoft Internet Information Services (IIS) Site Server, which could allow an attacker to gain unauthorized access to the server. This technique is relevant because it involves exploiting a public-facing web application to gain initial access to a network.""}{}{
 }{
   ""1817"": [
     {
       ""Sid"": ""1817"",
       ""Technique ID"": ""T1591"",
       ""Technique Name"": ""Gather Victim Org Information"",
       ""Quotes"": [
         ""Adversaries may gather information about the victim's organization that can be used during targeting""
       ],
       ""Explanation"": ""The rule looks for a HTTP POST request to the '/SiteServer/Admin/knowledge/persmbr/' URI with a specific Authorization header, which is a common indicator of an attempt to exploit a vulnerability in the Microsoft Site Server to gain unauthorized access to the server.""
     }
   ]
 }{}{}
 [
   {
     ""Sid"": ""1817"",
     ""Technique ID"": ""T1132"",
     ""Technique Name"": ""Data Encoding"",
     ""Quotes"": [
       ""Adversaries may encode data to make the content of command and control traffic more difficult to detect""
     ],
     ""Explanation"": ""The rule detects an attempt to log in to the MS Site Server default login page with a base64 encoded username and password. This suggests that the adversary is attempting to encode the login credentials to make it more difficult for IDS/IPS systems to detect.""
   }
 ]
 ","['T1189', 'T1539', 'T1112', 'T1190', 'T1591', 'T1132']",['T1078']
