Sid,Response,Technique_id,True_labels
29918,"{}{}{
   ""29918"": [
     {
       ""Sid"": ""29918"",
       ""Technique ID"": ""T1056"",
       ""Technique Name"": ""Input Capture"",
       ""Quotes"": [],
       ""Explanation"": ""The rule detects Win.Keylogger.Vacky system information disclosure attempts, which involves capturing user input to obtain credentials or collect information.""
     }
   ]
 }{}{}{}{}{
   ""Sid"": ""29918"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when detecting a system information disclosure attempt by a keylogger""
 }{}{}{}","['T1056', 'T1056']",['T1056']
13236,"{}{}{
   ""13236"": [
     {
       ""Sid"": ""13236"",
       ""Technique ID"": ""T1056"",
       ""Technique Name"": ""Input Capture"",
       ""Quotes"": [
         ""Adversaries may use methods of capturing user input to obtain credentials or collect information""
       ],
       ""Explanation"": ""The rule detects an activity log from the Keylogger 3.9.2 indicating that the keylogger is actively capturing user input on the compromised host. This technique is used to obtain credentials or collect information from the victim.""
     }
   ]
 }{}{}{}{}{}{}{}{}",['T1056'],['T1056']
47399,"{}{}{}{""Rules"": [{""Sid"": ""47399"", ""Technique ID"": 'T1059', ""Technique Name"": ""Command and Scripting Interpreter"", ""Quotes"": [], ""Explanation"": ""The rule is looking for outbound connections to the external network from the internal network that contain the string \""Microsoft Windows XP [Version,\"" in the content of the packet, which is a command and scripting interpreter technique.""}]}{}{}
 {
   ""Sid"": ""47399"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects outbound shell attempts using cmd.exe, which is a command and scripting interpreter, which is consistent with the T1059 technique.""
 }
 {}{""Sid"": ""47399"", ""Technique ID"": ""T1059"", ""Technique Name"": ""Command and Scripting Interpreter"", ""Quotes"": [], ""Explanation"": ""The rule detects command and scripting interpreter activity, which is a common technique used by adversaries to execute commands, scripts, or binaries.""}[]{
   ""Sid"": ""47399"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": ""Adversaries may execute commands or scripts with an interactive command shell to perform various actions on a system."",
   ""Explanation"": ""The rule detects an outbound shell attempt using Microsoft cmd.exe, which is a command and scripting interpreter.""
 }","['T1059', 'T1059', 'T1059', 'T1059']",['T1059']
7180,"{}{}{
   ""Sid"": ""7180"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt by the malware \""desktop detective 2000\"" to establish a connection to an external IP address. The malware is known to use input capture techniques to obtain credentials or collect information.""
 }{}{}{}{}{}
 {
   ""Sid"": ""7180"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects keylogger activity by identifying a specific pattern in the network traffic that is associated with the Desktop Detective 2000 keylogger. Keyloggers are a type of malware that records keystrokes and other user input, which can be used to steal sensitive information such as passwords and credit card numbers.""
 }
 {}{}","['T1056', 'T1056']",['T1056']
56617,"{}
 []
 {}{}{}{}{""Sid"": ""56617"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network"", ""Explanation"": ""The rule triggers on TCP traffic from external network to internal network on specific HTTP port, and it appears that adversary is using a Cobalt Strike beacon to attempt to access a public-facing application on the internal network.""}{}{
   ""Sid"": ""56617"",
   ""Technique ID"": ""T1217"",
   ""Technique Name"": ""Browser Information Discovery"",
   ""Quotes"": [
     ""Adversaries may enumerate information about browsers to learn more about compromised environments""
   ],
   ""Explanation"": ""The rule includes multiple browser specific headers that the attacker can use to enumerate browser information, for example, \""x-Firefox-Spdy: h2\""""
 }{}{
   ""56617"": [
     {
       ""Sid"": 56617,
       ""Technique ID"": ""T1542"",
       ""Technique Name"": ""Pre-OS Boot"",
       ""Quotes"": [],
       ""Explanation"": ""The rule detects Cobalt Strike beacon inbound connection attempts, which is a technique commonly used in Pre-OS Boot attacks.""
     }
   ]
 }","['T1190', 'T1217', 'T1542']",['T1102']
19172,"{}{}{}{}[]{}{
   ""Rules"": [
     {
       ""Sid"": ""19172"",
       ""Technique ID"": ""T1038"",
       ""Technique Name"": ""Exploit Public-Facing Application"",
       ""Quotes"": [
         ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""
       ],
       ""Explanation"": ""The rule detects an exploit attempt that targets a public-facing web server, which can be an initial access point for attackers to gain access to a victim's network.""
     }
   ]
 }{}{}{}{}",['T1038'],['T1574']
57252,"{}{""Sid"": null, ""Technique ID"": null, ""Technique Name"": null, ""Quotes"": null, ""Explanation"": null}{""57252"": [{""Sid"": ""57252"", ""Technique ID"": ""T1574"", ""Technique Name"": ""Hijack Execution Flow"", ""Quotes"": ['""Adversaries may execute their own malicious payloads by hijacking the way operating systems run programs""'], ""Explanation"": ""The rule looks for an attempt to write to a file in the DDIService.svc/SetObject virtual directory, which could be an attempt to hijack the execution flow of the Microsoft Exchange Server.""}]}{}{}{}{}{}{}{}{
   ""Sid"": ""57252"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule includes arbitrary file write attempts to a Microsoft Exchange Server. This rule could detect phishing email that contains a malicious file that once opened creates a backdoor to the machine through arbitrary file write.""
 }","['T1574', 'T1566']",['T1106']
58789,"{}{""Sid"": ""58789"", ""Technique ID"": ""T1080"", ""Technique Name"": ""Taint Shared Content"", ""Quotes"": [""Adversaries may deliver payloads to remote systems by adding content to shared storage locations, such as network drives or internal code repositories""], ""Explanation"": ""Sends a malicious payload through a shared content source""}{}{}{}{}{""58789"": [""T1203"", ""Exploitation for Client Execution"", ""Adversaries may exploit software vulnerabilities in client applications to execute code"", ""content:\""$%257b\"",fast_pattern,nocase; pcre:\""/\\x24%257b.{0,200}(%(25)?24|\\x24)(%(25)?7b|\\x7b).{0,200}(%(25)?3a|\\x3a)(%(25)?(27|2d|5c|22)|[\\x27\\x2d\\x5c\\x22])*([jndi\\x7d\\x3a\\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\\x22\\x27])?(%(25)?(3a|7d)|[\\x3a\\x7djndi])/i\"""", ""The rule looks for a specific pattern in the HTTP traffic that is used to exploit a vulnerability in the Apache Log4j logging library, which could allow an attacker to execute arbitrary code on the target system.""]}{""Sid"": ""58789"", ""Technique ID"": ""T1132"", ""Technique Name"": ""Data Encoding"", ""Quotes"": [], ""Explanation"": ""The rule looks for encoded data $%257b in HTTP traffic, which is a common technique adversaries use to hide artifacts of an intrusion from analysis.""}{}{}{}","['T1080', 'T1132']",['T1190']
57906,"{}{}{}{""57906"": {""Sid"": ""57906"", ""Technique ID"": ""T1072"", ""Technique Name"": ""Software Deployment Tools"", ""Quotes"": [], ""Explanation"": ""The rule triggers on the malicious use of HTTP URI content. Adversaries may gain access to and use third-party software suites installed within an enterprise network, such as administration, monitoring, and deployment systems, to move laterally through the network.""}}{}{}{""Tasks"": [{""Sid"": ""57906"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""], ""Explanation"": ""The rule targets an exploit on an external-facing application, matching the definition of T1190.""}]}{}{}{}[]","['T1072', 'T1190']",['T1190']
59219,"{}{""59219"": [{""Sid"": ""59219"", ""Technique ID"": ""T1505"", ""Technique Name"": ""Web Shell"", ""Quotes"": [], ""Explanation"": ""The rule detects an inbound connection attempt to the HTTP ports from an external network to a host on the internal network. The rule also checks for the presence of the string \""act=\"" and \""&fullhexdump=\"" in the HTTP client body, which is a behavior typically associated with web shells.""}]}{}{""Rules"": [{""Sid"": ""59219"", ""Technique ID"": ""T1505"", ""Technique Name"": ""Server Software Component"", ""Quotes"": [], ""Explanation"": ""The rule detects a PHP webshell, which is a common method for adversaries to gain remote access to a server. PHP webshells can be used for a variety of malicious purposes, including executing commands, uploading files, and stealing data.""}]}{}{}[]{}{""Sid"": ""59219"", ""Technique ID"": ""T1505"", ""Technique Name"": ""Web Shell"", ""Quotes"": [], ""Explanation"": ""The rule detects inbound PHP web shell connections, which is a technique used by adversaries to gain remote access to a compromised system.""}{}{""59219"": [""T1505"", ""Web Shell"", ""\""Adversaries may use a web shell to upload a second-stage payload or execute commands on a compromised system.\"""", ""By sending the content 'act=', '&fullhexdump=', '&d=' over HTTP, the rule likely attempts to identify web shell activity, which is commonly used by adversaries to execute commands on compromised systems.""]}","['T1505', 'T1505', 'T1505']",['T1505']
30778,"{}{}{}{}{}{}{}{""Sid"": ""30778"", ""Technique ID"": ""T1136"", ""Technique Name"": ""Create Account"", ""Quotes"": [], ""Explanation"": ""The rule is looking for SSL Heartbleed attempts, which can be used to create a new account on the target system.""}{}{""Techniques"": [{""Sid"": ""30778"", ""Technique ID"": ""T1518"", ""Technique Name"": ""Software Discovery"", ""Quotes"": [], ""Explanation"": ""The rule appears to be targeting an attempt to exploit the OpenSSL SSL Heartbleed vulnerability (CVE-2014-0160), which could potentially disclose sensitive information from the server's memory, including potentially private keys and certificates.""}]}{}","['T1136', 'T1518']",['T1123']
4126,"[]{}{}
 [
   {
     ""Sid"": ""4126"",
     ""Technique ID"": ""T1078"",
     ""Technique Name"": ""Valid Accounts"",
     ""Quotes"": [
       ""Adversaries may use Valid Accounts to log into a service that accepts remote connections, such as telnet, SSH, and VNC""
     ],
     ""Explanation"": ""The rule detects a connection attempt to port 10000, which is commonly used by Veritas Backup Exec. The content match for \""root\"" indicates that the attacker is attempting to log in with the default username. This suggests that the attacker is attempting to exploit a vulnerability in Veritas Backup Exec that allows them to log in with a valid account using a default password hash.""
   }
 ]
 {}{}{}{}{}{}{}",['T1078'],['T1078']
32335,"{}{""Sid"": ""32335"", ""Technique ID"": ""T1047"", ""Technique Name"": ""Windows Management Instrumentation"", ""Quotes"": null, ""Explanation"": ""This rule detects attempts to inject bash variables and commands using windows management instrumentation (WMI).""}{}{}{}{}[]{
   ""Sid"": ""32335"",
   ""Technique ID"": ""T1136"",
   ""Technique Name"": ""Create Account"",
   ""Quotes"": [
     ""Adversaries may create an account to maintain access to victim systems""
   ],
   ""Explanation"": ""The rule attempts to detect the injection of the variable () { into a Bash script. This variable can be used to create an account on the system, which would allow the adversary to maintain access to the system.""
 }{'Sid': '32335', 'Technique ID': 'T1059', 'Technique Name': 'Command and Scripting Interpreter', 'Quotes': ['Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries'], 'Explanation': 'The rule looks for attempts to inject a command into a CGI environment variable, which could allow an adversary to execute arbitrary commands on the system.'}{}{}","['T1047', 'T1136', 'T1059']",['T1204']
