Sid,Response,Technique_id,True_labels
56614,"[
         ""sid"": ""56614"",
         ""Technique ID"": ""T1071"",
         ""Technique name"": ""Remote System Discovery"",
         ""Quotes"": ""Adversaries may leverage a variety of tools and techniques to map network infrastructure and identify responsive hosts."",
         ""Explanation"": ""This rule detects an attempt to connect to a Cobalt Strike beacon. Cobalt Strike is a commercial penetration testing tool that provides advanced features for post-exploitation and lateral movement. It is commonly used by adversaries to maintain persistent access and control over compromised systems.""
     ]",['T1071'],['T1083']
12372,"[
         ""sid"": ""12372"",
         ""Technique ID"": ""T1118"",
         ""Technique name"": ""Keylogging"",
         ""Quotes"": ""Keylogging is a data collection technique whereby adversaries capture and log keystroke data in order to obtain usernames, passwords, and other sensitive information."",
         ""Explanation"": ""This rule looks for activity associated with the mg-shadow 2.0 keylogger.""
     ]",['T1118'],['T1056']
59348,"[
     ""sid"": ""59348"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Command and Control"",
     ""Quotes"": ""Adversaries may use command and control (C2) channels to communicate with compromised systems and exfiltrate data."",
     ""Explanation"": ""This rule detects outbound connections to a command and control server used by Php.Webshell.CWShell, a PHP web shell that allows remote attackers to execute commands on a compromised server.""
 ]",['T1105'],['T1505']
39642,"[
   {
     ""sid"": ""39642"",
     ""Technique ID"": ""T1110.005"",
     ""Technique name"": ""Credential Dumping: Local File System"",
     ""Quotes"": [
       ""Adversaries may abuse system utilities and tools to obtain credentials stored on local systems."",
       ""Examples: Using a tool like `Mimikatz` or credentials stored on local systems.""
     ],
     ""Explanation"": ""This rule detects attempts to access the `securitydbData.xml` file, which contains sensitive information such as passwords and other credentials, in the WebNMS framework.""
   }
 ]",['T1110.005'],['T1003']
40238,"[
   {
     ""sid"": ""40238"",
     ""Technique ID"": ""T1041"",
     ""Technique Name"": ""Exfiltration Over Command and Control Channel"",
     ""Quotes"": ""\""C2 channels are used by adversaries to send commands to and receive data from compromised systems, typically through covert or encrypted communications."""",
     ""Explanation"": ""This rule looks for the exfiltration of sensitive information such as hardware ID (hwid), computer name (pcname), username, and password over HTTP.""
   }
 ]",['T1041'],['T1056']
29918,"[
   {
     ""sid"": ""29918"",
     ""Technique ID"": ""T1013"",
     ""Technique name"": ""System Information Discovery"",
     ""Quotes"": ""\""Adversaries may seek to gather information about a system to identify vulnerabilities, inform targeting decisions, or prepare for follow-on actions. Techniques may involve harvesting data about patch and software versions, installed software, system configuration, users and groups, and other details.\"""",
     ""Explanation"": ""This rule looks for Win.Keylogger.Vacky malware which is known to gather system information.""
   }
 ]",['T1013'],['T1056']
13236,"[
         ""sid"": ""13236"",
         ""Technique ID"": ""T1113"",
         ""Technique name"": ""Screen Capture"",
         ""Quotes"": """"Adversaries may capture screenshots of victims' systems to gather information about the system, including running processes, open applications, and installed software."""",
         ""Explanation"": ""This rule appears to detect the presence of the ActiveKeylogger 3.9.2 malware, which has keylogging capabilities. Screen capture techniques involve capturing screenshots of the user's screen, which can potentially reveal sensitive information, so this is why I mapped this rule to the Screen Capture technique.""
     ]",['T1113'],['T1056']
47399,"[
   {
     ""sid"": ""47399"",
     ""Technique ID"": ""T1041"",
     ""Technique Name"": ""Exfiltration Over Command and Control Channel"",
     ""Quotes"": ""Adversaries may use the established command and control channels to exfiltrate data from the compromised environment."",
     ""Explanation"": ""This rule detects outbound shell activity using cmd.exe, which could be used for data exfiltration.""
   }
 ]",['T1041'],['T1059']
7180,"[
         ""sid"": ""7180"",
         ""Technique ID"": ""T1118"",
         ""Technique name"": ""Keylogger"",
         ""Quotes"": ""Keyloggers are programs that record the keys that are pressed on a computer keyboard and sometimes also capture screenshots."",
         ""Explanation"": ""This event is generated when a Keylogger is detected.""
     ]",['T1118'],['T1056']
56617,"[
         ""sid"": ""56617"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingest Data from Remote System"",
         ""Quotes"": ""Techniques like this allow adversaries to gather information about the target system that is required to perform follow-on attacks."",
         ""Explanation"": ""Cobalt Strike is a commercial adversarial simulation and red team tool commonly used for penetration testing and post-exploitation operations. This alert detects connections from an external, untrusted source to a host on the internal network. The content and server headers are consistent with Cobalt Strike beacon communications. Detection of beaconing behavior typically indicates that a compromise has taken place.""
     ]",['T1105'],['T1102']
19172,"[
         ""sid"": ""19172"",
         ""Technique ID"": ""T1198"",
         ""Technique name"": ""Exploit Remote Services"",
         ""Quotes"": ""T1198 is a technique in which an adversary takes advantage of a remote service that is exposed to the Internet and contains a vulnerability."",
         ""Explanation"": ""This rule detects a dll load exploit targeting Microsoft Internet Explorer 8. The exploit targets a vulnerability in the ieshims.dll DLL file, which is loaded by Internet Explorer when browsing certain websites. The exploit could allow an attacker to execute arbitrary code on the victim's system.""
     ]","['T1198', 'T1198']",['T1574']
57252,"[
   {
     ""sid"": ""57252"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploitation for Credential Access"",
     ""Quotes"": ""Adversaries may exploit software applications, libraries, components, or services with the intent of obtaining credentials that can be reused for lateral movement or persistent access."",
     ""Explanation"": ""This rule detects attempts to exploit a vulnerability in Microsoft Exchange Server to write arbitrary files, which could allow an attacker to gain unauthorized access to the system.""
   }
 ]",['T1203'],['T1106']
58789,"[
     ""sid"": ""58789"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule looks for attempts to exploit a remote code execution vulnerability in Log4j's ""Lookup"" functionality.""
 ]",['T1190'],['T1190']
57906,"[
     {
         ""sid"": ""57906"",
         ""Technique ID"": ""T1134"",
         ""Technique name"": ""Forge Web Request"",
         ""Quotes"": ""Adversaries may forge HTTP requests that appear to come from a trusted source."",
         ""Explanation"": ""This rule detects attempts to exploit a server-side request forgery vulnerability in Microsoft Exchange's autodiscover service.""
     },
     {
         ""sid"": ""57906"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule detects attempts to exploit a server-side request forgery vulnerability in Microsoft Exchange's autodiscover service.""
     }
 ]","['T1134', 'T1190']",['T1190']
59219,"[
         ""sid"": ""59219"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Upload to Remote Server"",
         ""Quotes"": """"Techniques involving data transfer via remote servers allow adversaries to upload data to servers they control or have access to, providing persistence and allowing for remote access."""",
         ""Explanation"": ""This rule detects an inbound connection attempt to a PHP webshell, which could be used to upload malicious files.""
     ]",['T1105'],['T1505']
38563,"[
         ""sid"": ""38563"",
         ""Technique ID"": ""T1040"",
         ""Technique name"": ""Network Sniffing"",
         ""Quotes"": ""Adversaries may use various techniques to capture and analyze network traffic, such as sniffing tools and protocols."",
         ""Explanation"": ""This event is generated when an attempt to sniff network traffic is detected.""
     ]",['T1040'],['T1123']
4126,"[
   {
     ""sid"": ""4126"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Credential Access: Clear Text Password"",
     ""Quotes"": ""\""Credential Access: Clear Text Password involves accessing credentials that are not cryptographically obscured—that is, the credentials are viewable in plaintext. Passwords that are transmitted or stored without encryption are susceptible to interception and subsequent use by adversaries.\"""",
     ""Explanation"": ""This rule looks for attempts to connect to Veritas Backup Exec using the default password hash, which is a known weak password that could allow an attacker to gain access to the system.""
   }
 ]",['T1110'],['T1078']
32335,"[
         {
             ""sid"": ""32335"",
             ""Technique ID"": ""T1105"",
             ""Technique name"": ""Command and Scripting Interpreter"",
             ""Quotes"": """"This technique involves using built-in command and scripting interpreter utilities like Bash, Perl, or WMI to execute commands or scripts on a system or over a network."""",
             ""Explanation"": ""This rule detects an attempt to inject a shell command into a Bash CGI environment variable, which can be used to execute arbitrary commands on the server.""
         }
     ]",['T1105'],['T1204']
1676,"[
     ""sid"": ""1676"",
     ""Technique ID"": ""T1194"",
     ""Technique Name"": ""SQL Injection"",
     ""Quotes"": ""SQL injection is the technique of inserting a SQL query into a input to the application with the goal of executing the query on the database server"",
     ""Explanation"": ""This rule is detecting a potential SQL Injection attack against a database server running Oracle software.""
 ]",['T1194'],['T1213']
47639,"[
         ""sid"": ""47639"",
         ""Technique ID"": ""T1048"",
         ""Technique name"": ""Masquerading"",
         ""Quotes"": ""\""Masquerading techniques involve taking on the properties of another object to avoid detection and gain access to systems or information.\"""",
         ""Explanation"": ""This rule suggests DNS data is being used as a covert channel to send data through a network. ""
 ]",['T1048'],['T1048']
19079,"[
     ""sid"": ""19079"",
     ""Technique ID"": ""T1203"",
     ""Technique name"": ""Exploit Software Development Framework"",
     ""Quotes"": """"""Adversaries may exploit vulnerabilities in software frameworks or toolkits that are embedded within an application or service. These frameworks are commonly used to simplify development tasks and may provide functionality that is not natively supported by the application or service."""""""",
     ""Explanation"": ""This rule looks for attempts to exploit a memory corruption vulnerability in Internet Explorer's getElementById() function.""
 ]",['T1203'],['T1176']
58724,"[
         ""sid"": ""58724"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule looks for attempts to exploit a remote code execution vulnerability in Log4j's 'JNDI' functionality.""
     ]",['T1190'],['T1190']
37390,"[
   {
     ""sid"": ""37390"",
     ""Technique ID"": ""T1110"",
     ""Technique name"": ""Password Spraying"",
     ""Quotes"": ""Password spraying is an automated attack technique that attempts to guess a user's password"",
     ""Explanation"": ""Looks for attempts to login with default credentials to a Rockwell Automation application.""
   }
 ]",['T1110'],['T1078']
27538,"[
         ""sid"": ""27538"",
         ""Technique ID"": ""T1078"",
         ""Technique name"": ""Valid Accounts"",
         ""Quotes"": """"Establishing valid accounts is a process by which adversaries create user accounts that appear to be legitimate."""",
         ""Explanation"": ""This rule detects the use of a self-signed SSL certificate with the default organization name ""MyCompany Ltd,"" which could indicate an attacker attempting to create a valid account on the network.""
     ]",['T1078'],['T1078']
26353,"[
         ""sid"": ""26353"",
         ""Technique ID"": ""T1484"",
         ""Technique name"": ""Domain Generation Algorithms"",
         ""Quotes"": ""\""Domain generation algorithms (DGAs) are methods for generating domain names that are often used for malicious purposes.\"""",
         ""Explanation"": ""The rule raises an alert when an IP address check to the dynamic DNS service dyndns.org is detected. DGAs often use dynamic DNS services to generate unique, but predictable, subdomains for various malicious purposes, such as hosting phishing content or malware.""
     ]",['T1484'],['T1043']
1809,"[
         ""sid"": ""1809"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule looks for attempts to exploit a vulnerability in Apache's handling of chunked-encoded requests, which can allow for remote code execution.""
     ]",['T1190'],['T1190']
50954,"[
         ""sid"": ""50954"",
         ""Technique ID"": ""T1189"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This IDS rule detects the signature of the PhpSploit backdoor, which can be used to gain unauthorized access to a system.""
     ]",['T1189'],['T1505']
35110,"[
   {
     ""sid"": ""35110"",
     ""Technique ID"": ""T1223"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": null,
     ""Explanation"": ""This rule looks for traffic that matches the Angler exploit kit, which is commonly used to exploit vulnerabilities in public-facing web applications.""
   }
 ]",['T1223'],['T1027']
28931,"[
   {
     ""sid"": ""28931"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule looks for attempts to load a CHM (Compiled HTML Help) file, which can be used to deliver malicious code or exploit vulnerabilities in Microsoft Internet Explorer.""
   }
 ]",['T1190'],['T1218']
44689,"[
   {
     ""sid"": ""44689"",
     ""Technique ID"": ""T1105"",
     ""Technique name"": ""Establish Command and Control"",
     ""Quotes"": ""\""Establishing command and control (C2) involves adversaries communicating with malware through purpose-built communications channels to control and direct remote systems or exfiltrate data.\"""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]",['T1105'],['T1071']
37313,"[
   {
     ""sid"": ""37313"",
     ""Technique ID"": ""T1090"",
     ""Technique Name"": ""Data Exfiltration"",
     ""Quotes"": ""Adversaries may attempt to exfiltrate data from a compromised system to an external location."",
     ""Explanation"": ""This rule looks for external entity data exfiltration attempts.""
   }
 ]",['T1090'],['T1020']
49529,"[
     ""sid"": ""49529"",
     ""Technique ID"": ""T1189"",
     ""Technique name"": ""Drive-by Compromise"",
     ""Quotes"": ""Adversaries may use a drive-by compromise to host malicious content on a third-party server (such as a website or cloud storage provider) that tricks a user into executing the content."",
     ""Explanation"": ""This event is generated when activity relating to a drive-by compromise is detected.""
 ]",['T1189'],['T1187']
40811,"[
   {
     ""sid"": ""40811"",
     ""Technique ID"": ""T1498"",
     ""Technique name"": ""Denial-of-Service"",
     ""Quotes"": [
       ""Denial-of-service (DoS) attacks are designed to make a target system or network unavailable to its intended users."",
       ""DoS attacks can be launched from a single source or from multiple sources (distributed denial-of-service, DDoS).""
     ],
     ""Explanation"": ""This rule detects an attempt to exploit a denial-of-service vulnerability in NTP servers by sending specially crafted packets.""
   }
 ]",['T1498'],['T1547']
23985,"[
     ""sid"": ""23985"",
     ""Technique ID"": ""T1203"",
     ""Technique name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""Adversaries may exploit client-side vulnerabilities to execute arbitrary code on the victim machine."",
     ""Explanation"": ""This rule detects an attempt to exploit a buffer overflow vulnerability in the Apple Quicktime plugin for web browsers.""
 ]",['T1203'],['T1176']
60401,"[
         ""sid"": ""60401"",
         ""Technique ID"": ""T1505"",
         ""Technique name"": ""Web Shell"",
         ""Quotes"": """"Web shells are scripts that adversaries upload to targeted systems to provide remote access and control. These scripts can be used to execute arbitrary commands, upload or download files, and modify system settings."""",
         ""Explanation"": ""This rule looks for inbound connection attempts to a PHP web shell, which could allow an attacker to gain remote access to the system.""
     ]",['T1505'],['T1505']
56601,"[
   {
     ""sid"": ""56601"",
     ""Technique ID"": ""T1105"",
     ""Technique name"": ""Ingress Tool Transfer"",
     ""Quotes"": ""Adversaries may use various methods to transfer tools/toolsets, such as command and control (C2) implants, payloads, or toolkits, into the victim environment for execution. C2 implants provide a persistent presence to receive commands and exfiltrate information from the victim environment."",
     ""Explanation"": ""This rule looks for an attempt by the Win.Backdoor.CSBundle_Original backdoor to download its stager, which is a tool/toolset used for establishing a C2 connection. This technique is often used to gain an initial foothold and establish persistence on a victim network.""
   }
 ]",['T1105'],['T1043']
50277,"[
     {
         ""sid"": ""50277"",
         ""Technique ID"": ""T1064"",
         ""Technique Name"": ""Web Shell"",
         ""Quotes"": ""Web shells are interfaces that allow adversaries to execute commands on a compromised host."",
         ""Explanation"": ""This rule detects attempts to access a web shell used by the Chopper backdoor.""
     }
 ]",['T1064'],['T1071']
59948,"[
   {
     ""sid"": ""59948"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule detects attempts to exploit a remote code execution vulnerability in Atlassian Confluence using OGNL expressions.""
   }
 ]",['T1203'],['T1190']
30512,"[
     {
         ""sid"": ""30512"",
         ""Technique ID"": ""T1215"",
         ""Technique name"": ""Network Sniffing"",
         ""Quotes"": """"Collects information from a network by intercepting and examining network traffic passed over the wire or wireless medium"""",
         ""Explanation"": ""The rule monitors for reconnaissance attempts using the OpenSSL TLSv1.1 heartbeat read overrun vulnerability, which can lead to information disclosure.""
     }
 ]",['T1215'],['T1123']
59092,"[
   {
     ""sid"": ""59092"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": ""Adversaries may transfer tools over secure or insecure channels to establish persistence or perform other follow-on actions."",
     ""Explanation"": ""This rule looks for attempts to download a PHP web shell, which can be used for remote access and control.""
   },
   {
     ""sid"": ""59092"",
     ""Technique ID"": ""T1210"",
     ""Technique Name"": ""Exploitation for Credential Access"",
     ""Quotes"": ""Adversaries may exploit a vulnerability in a component or system to gain access to or elevate privileges on a system."",
     ""Explanation"": ""This rule looks for attempts to exploit a vulnerability in a PHP web application, which can be used to obtain credentials.""
   }
 ]","['T1105', 'T1210']",['T1505']
39734,"[
         ""sid"": ""39734"",
         ""Technique ID"": ""T1033"",
         ""Technique name"": ""Outbound Communication"",
         ""Quotes"": """"Adversaries may attempt to communicate externally to establish command and control channels, exfiltrate data, or establish persistence"""",
         ""Explanation"": """"This rule detects outbound connections associated with Xtrat, a variant of the Zloader banking Trojan.""""
     ]",['T1033'],['T1176']
1142,"""sid"": ""1142"",
         ""Technique ID"": ""T1046"",
         ""Technique name"": ""Network Service Scanning"",
         ""Quotes"": ""Adversaries may scan for open ports, running services, and vulnerabilities on networks to identify targets for exploitation."",
         ""Explanation"": ""This rule looks for attempts to access a specific URI on a web server. This can indicate that an attacker is trying to identify vulnerabilities in the web application.""
     ]",['T1046'],['T1074']
2056,"[
   {
     ""sid"": ""2056"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule looks for attempts to exploit a TRACE-related vulnerability in web applications.""
   }
 ]",['T1190'],['T1078']
24094,"[
     {
         ""sid"": ""24094"",
         ""Technique ID"": ""T1133"",
         ""Technique name"": ""Remote Services"",
         ""Quotes"": ""Adversaries may deploy remote access tools (RATs), such as TeamViewer."",
         ""Explanation"": ""This rule looks for traffic to a TeamViewer control server, which is a common RAT used by adversaries for remote access and control.""
     }
 ]",['T1133'],['T1219']
1603,"[
         ""sid"": ""1603"",
         ""Technique ID"": ""T1113"",
         ""Technique name"": ""Resource Hijacking"",
         ""Quotes"": ""Resource hijacking is the unauthorized stealing or commandeering of resources, including computer systems"",
         ""Explanation"": ""This event is generated when someone attempts to perform a DELETE operation on a web application.""
     ]",['T1113'],['T1592']
56600,"[
   {
     ""sid"": ""56600"",
     ""Technique ID"": ""T1132"",
     ""Technique name"": ""Establish Command and Control"",
     ""Quotes"": ""Adversaries may establish command and control (C2) over infected hosts using a variety of techniques, including: \n- Using a web shell to manage a compromised host through a web interface\n- Using a remote access tool (RAT) to remotely control a compromised host\n- Using a backdoor to connect to a compromised host and execute commands"",
     ""Explanation"": ""This rule identifies outbound connections to known command and control (C2) servers used by the Win.Backdoor.CSBundle_Original malware, which allow the attacker to establish communication with the compromised host and control it remotely.""
   }
 ]",['T1132'],['T1043']
29790,"[
     {
         ""sid"": ""29790"",
         ""Technique ID"": ""T1176"",
         ""Technique name"": ""Remote File Copy"",
         ""Quotes"": """"Adversaries may attempt to remotely copy files from a system to achieve objectives such as data exfiltration or remote execution"",
         ""Explanation"": ""This rule detects the downloading of a malicious plugin for Firefox that enables remote control of the browser.""
     }
 ]",['T1176'],['T1176']
56598,"[
         ""sid"": ""56598"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Establish Command and Control"",
         ""Quotes"": ""Adversaries may establish command and control (C2) early in the attack lifecycle to facilitate remote access and control of compromised systems."",
         ""Explanation"": ""This rule detects inbound connections from a known malicious IP address to a host on the internal network, which is indicative of a command and control connection.""
     ]",['T1105'],['T1043']
41435,"[
   {
     ""sid"": ""41435"",
     ""Technique ID"": ""T1048"",
     ""Technique name"": ""Masquerading"",
     ""Quotes"": null,
     ""Explanation"": ""This rule detects outbound connections from a host infected with the Win.Trojan.Oilrig variant, which often masquerades as legitimate software to evade detection.""
   },
   {
     ""sid"": ""41435"",
     ""Technique ID"": ""T1135"",
     ""Technique name"": ""Ingress Tool Transfer"",
     ""Quotes"": null,
     ""Explanation"": ""This rule detects outbound connections from a host infected with the Win.Trojan.Oilrig variant, which can be used to download additional malicious tools.""
   },
   {
     ""sid"": ""41435"",
     ""Technique ID"": ""T1413"",
     ""Technique name"": ""Remote System Discovery"",
     ""Quotes"": null,
     ""Explanation"": ""This rule detects outbound connections from a host infected with the Win.Trojan.Oilrig variant, which can be used to identify and target other systems on the network.""
   }
 ]","['T1048', 'T1135', 'T1413']",['T1197']
32043,"[
         ""sid"": ""32043"",
         ""Technique ID"": ""T1059"",
         ""Technique name"": ""Command and Scripting Interpreter"",
         ""Quotes"": ""Adversaries may execute native system commands, scripts, or utilities to achieve objectives."",
         ""Explanation"": ""This rule targets attempts to inject malicious code into the environment variables of a Bash shell, which can allow an attacker to execute arbitrary commands on the system.""
     ]",['T1059'],['T1204']
1425,"[
     {
         ""sid"": ""1425"",
         ""Technique ID"": ""T1119"",
         ""Technique name"": ""File Upload"",
         ""Quotes"": ""\""Adversaries may use web application vulnerabilities that enable arbitrary file uploads, including local file inclusion, remote file inclusion, or unrestricted file upload vulnerabilities that are often permitted by default in many web applications or frameworks. The adversary uploads a file containing malicious content, such as a web shell, to the web application server to gain access to the system or web server.\"""",
         ""Explanation"": ""Web applications often allow the upload of files by users. Malicious actors exploit this capability to upload web shells, which are malicious scripts that provide remote access to the server.""
     }
 ]",['T1119'],['T1155']
35471,"[
         ""sid"": ""35471"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a Trojan (Win.Trojan.Baisogu) that communicates with its command and control server by sending information in the HTTP request parameters, which could include user input or other sensitive data."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1056'],['T1571']
45235,"[
 {
         ""Sid"": ""45235"",
         ""Technique ID"": ""T1110"",
         ""Technique name"": ""Credential Access"",
         ""Quotes"": ""Techniques and behaviors associated with obtaining or cracking credentials, bypassing credential checks, and/or credential reuse"",
         ""Explanation"": ""This rule identifies attempts to log in to a Hirschmann device using the default credentials, which is a common weak password attack technique.""
     }
 ]",['T1110'],['T1078']
16207,"[
         ""sid"": ""16207"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule detects attempts to exploit a known buffer overflow vulnerability in the MIT Kerberos V5 KAdminD klog_vsyslog server.""
     ]",['T1190'],['T1550']
